Rank,Change,Country,Artist,Monthly Listeners,Weekly Listeners Change,Internal Link,Peak Position,Peak Date,Weeks on Chart,Current Weekly Streak
845,0,United States,Anyma,3.6M,90860,/artist?id=3644036,555,"Jun 30, 2022",5,1
846,-240,Indonesia,Andra & The Backbone,4.2M,90537,/artist?id=303788,606,"Aug 18, 2022",3,2
847,-340,India,Vijay Deverakonda,92K,90509,/artist?id=1142750,482,"Aug 11, 2022",4,4
848,-324,India,Ravi Basrur,4.9M,90466,/artist?id=629000,21,"Apr 28, 2022",13,3
849,0,United States,John Coltrane,2.3M,90318,/artist?id=174867,697,"Sep 2, 2021",6,1
850,0,Korea,TWICE,12M,90292,/artist?id=206883,17,"Nov 5, 2020",29,1
851,0,Unknown,Vdj Shana,859K,90217,/artist?id=9453291,851,"Aug 25, 2022",1,1
852,-587,United Kingdom,Talia Mar,2.3M,90062,/artist?id=562486,64,"Jun 9, 2022",12,4
853,0,India,Anuradha Paudwal,5.2M,89924,/artist?id=311858,639,"Nov 11, 2021",4,1
854,0,Norway,Papito MIERDA,226K,89848,/artist?id=3687922,854,"Aug 25, 2022",1,1
855,0,United States,The Strokes,12M,89668,/artist?id=1011,30,"Apr 16, 2020",28,1
856,0,Canada,Allison Russell,319K,89542,/artist?id=1387410,856,"Aug 25, 2022",1,1
857,-695,United States,Big Pokey,113K,89520,/artist?id=88083,162,"Aug 18, 2022",2,2
858,0,Unknown,dj sv,2.2M,89460,/artist?id=8449064,318,"May 26, 2022",3,1
859,0,Unknown,sped up nightcore,18M,89383,/artist?id=9397919,304,"Jul 14, 2022",5,1
860,-359,United States,Bon Iver,13M,89340,/artist?id=3000,10,"Dec 17, 2020",40,4
861,-497,United Kingdom,Electric Light Orchestra,11M,89173,/artist?id=433,244,"Jul 9, 2020",48,2
862,53,Australia,The Paper Kites,6.6M,89155,/artist?id=4467,166,"Oct 15, 2020",22,2
863,115,Canada,Ocie Elliott,3.3M,89135,/artist?id=784086,354,"Mar 10, 2022",6,2
864,-619,Unknown,Young Lime,146K,89085,/artist?id=3835829,245,"Aug 18, 2022",2,2
865,0,United States,Sixpence None The Richer,5.4M,88984,/artist?id=234,511,"Sep 2, 2021",4,1
866,0,New Zealand,SIX60,1.2M,88949,/artist?id=107893,426,"Feb 13, 2020",9,1
867,0,United States,$uicideboy$,10M,88885,/artist?id=100586,97,"Oct 7, 2021",35,1
868,-520,Turkey,Ezhel,4.5M,88880,/artist?id=569002,71,"Sep 24, 2020",21,5
869,0,United States,Surf Curse,8.8M,88845,/artist?id=111975,66,"May 20, 2021",25,1
870,0,United Kingdom,Amy Macdonald,3.9M,88841,/artist?id=112567,870,"Aug 25, 2022",1,1
871,0,Canada,Patrick Watson,8.3M,88742,/artist?id=2577,187,"Jun 24, 2021",19,1
872,0,Unknown,Gustavo Remix Oficial,67K,88658,/artist?id=9482152,872,"Aug 25, 2022",1,1
873,0,India,Vaishali Samant,901K,88629,/artist?id=193061,873,"Aug 25, 2022",1,1
874,0,India,Siddhant Bhosle,49K,88592,/artist?id=1538836,874,"Aug 25, 2022",1,1
875,0,Unknown,Five Fingers,190K,88457,/artist?id=9422972,875,"Aug 25, 2022",1,1
876,0,United States,vaultboy,5.3M,88303,/artist?id=5207000,69,"Jun 24, 2021",22,1
877,0,Unknown,WaraBeats,0,88288,/artist?id=7513808,877,"Aug 25, 2022",1,1
878,0,Unknown,blackbird,223K,88197,/artist?id=9365125,878,"Aug 25, 2022",1,1
879,0,Unknown,Jonas Dichoso,312K,88195,/artist?id=9454564,879,"Aug 25, 2022",1,1
880,0,Unknown,Fuerza Regida,20M,88137,/artist?id=863940,140,"May 12, 2022",22,1
881,-105,Turkey,İdo Tatlıses,1.3M,88125,/artist?id=155983,680,"Jul 8, 2021",5,3
882,0,Korea,IVE,7.7M,88068,/artist?id=8157684,36,"Apr 21, 2022",13,1
883,0,Canada,Howard Shore,5.1M,88031,/artist?id=1037,386,"Jan 21, 2021",8,1
884,13,United Kingdom,TCTS,1.3M,88010,/artist?id=117476,247,"Jan 14, 2021",12,2
885,0,Unknown,CHEZ,13K,87980,/artist?id=9035772,885,"Aug 25, 2022",1,1
886,0,Mexico,Grupo Arriesgado,5.7M,87973,/artist?id=850149,121,"Jul 21, 2022",12,1
887,-152,United States,Deftones,8.1M,87928,/artist?id=132,87,"Aug 27, 2020",11,5
888,0,Unknown,only1korob,185K,87900,/artist?id=4259457,888,"Aug 25, 2022",1,1
889,0,India,Neha Kakkar,14M,87797,/artist?id=450003,160,"May 12, 2022",51,1
890,0,Unknown,VOLT VISION,1.4M,87771,/artist?id=6241570,890,"Aug 25, 2022",1,1
891,-45,United States,Joan Y Su Elite,1.3M,87625,/artist?id=1359516,701,"May 27, 2021",3,2
892,0,Netherlands,Dries Roelvink,117K,87594,/artist?id=171902,892,"Aug 25, 2022",1,1
893,0,United States,DavidTheTragic,96K,87504,/artist?id=894952,893,"Aug 25, 2022",1,1
894,-278,United States,Buffalo Springfield,4.9M,87488,/artist?id=464,462,"Jul 14, 2022",10,2
895,-491,United States,Busta Rhymes,11M,87442,/artist?id=165,10,"Nov 5, 2020",40,3
896,-270,United States,John Mayer,17M,87398,/artist?id=1071,15,"Jun 10, 2021",39,3
897,32,Unknown,Oatmello,978K,87373,/artist?id=522223,176,"Jul 30, 2020",19,2
898,0,India,Sadhana Sargam,8M,87259,/artist?id=86294,405,"Oct 8, 2020",15,1
899,-423,Belgium,Stromae,11M,87137,/artist?id=3593,14,"Oct 21, 2021",40,4
900,0,Unknown,Vivek Creates,850K,86985,/artist?id=9302004,900,"Aug 25, 2022",1,1
901,-282,United States,TV Girl,13M,86979,/artist?id=40536,352,"Feb 3, 2022",19,2
902,0,Mexico,Los Plebes del Rancho de Ariel Camacho,4.8M,86937,/artist?id=206358,107,"Mar 25, 2021",12,1
903,-438,United States,Lauv,19M,86935,/artist?id=209705,21,"Jan 14, 2021",42,3
904,0,India,Ayushmann Khurrana,5.4M,86699,/artist?id=478296,853,"Mar 26, 2020",5,1
905,0,Unknown,Sosa Polo,0,86661,/artist?id=9181731,905,"Aug 25, 2022",1,1
906,0,Unknown,NERIAH,1.7M,86644,/artist?id=4084899,906,"Aug 25, 2022",1,1
907,0,Unknown,Canapé,65K,86588,/artist?id=9266349,907,"Aug 25, 2022",1,1
908,-370,Canada,Crash Adams,1.5M,86520,/artist?id=1469309,388,"Aug 11, 2022",4,4
909,0,Unknown,Jakone,222K,86507,/artist?id=9393438,909,"Aug 25, 2022",1,1
910,0,Australia,Vacations,8.6M,86462,/artist?id=36461,100,"Feb 17, 2022",11,1
911,-489,Nigeria,BNXN fka Buju,4.2M,86446,/artist?id=1363515,123,"Apr 28, 2022",16,4
912,-312,United Kingdom,DEVA,356K,86325,/artist?id=821570,600,"Aug 18, 2022",2,2
913,0,India,Navaan Sandhu,2M,86274,/artist?id=1136238,629,"Mar 3, 2022",4,1
914,-455,Australia,RÜFÜS DU SOL,5.9M,86251,/artist?id=4007,121,"Sep 30, 2021",19,4
915,0,United States,Alfredo Olivas,9.3M,86218,/artist?id=5102,279,"Aug 4, 2022",15,1
916,0,Unknown,SXMPRA,4.8M,86212,/artist?id=3810973,520,"Jul 14, 2022",9,1
917,0,Unknown,fr4me Archive,1.3M,86156,/artist?id=8997585,364,"Aug 4, 2022",4,1
918,0,Unknown,Sling Dilly,862K,85927,/artist?id=1370415,268,"Feb 17, 2022",8,1
919,0,United Kingdom,CLIPZ,1.1M,85923,/artist?id=1679964,381,"Oct 8, 2020",2,1
920,0,United States,DUSTY LOCANE,3.3M,85879,/artist?id=3911779,52,"Feb 25, 2021",21,1
921,0,Mexico,Gabito Ballesteros,15M,85853,/artist?id=3906248,841,"Jun 30, 2022",2,1
922,0,Unknown,Zsá Zsá,29K,85774,/artist?id=7959302,922,"Aug 25, 2022",1,1
923,0,United States,Plain White T's,6.1M,85644,/artist?id=111288,314,"Jan 23, 2020",14,1
924,0,Unknown,80purppp,4M,85613,/artist?id=914201,367,"Jul 1, 2021",10,1
925,0,India,Mano,3.8M,85561,/artist?id=281855,925,"Aug 25, 2022",1,1
926,0,Unknown,DJ Vilão DS,557K,85362,/artist?id=9408496,926,"Aug 25, 2022",1,1
927,-445,Unknown,reidenshi,5.1M,85314,/artist?id=6133179,482,"Aug 18, 2022",7,6
928,2,Germany,Glenn Astro,34K,85139,/artist?id=459653,928,"Aug 25, 2022",2,2
929,0,Unknown,Xavi Jordan,329K,85096,/artist?id=9387382,639,"Jul 21, 2022",2,1
930,0,Unknown,RealestK,4.5M,84831,/artist?id=4108562,19,"Oct 21, 2021",10,1
931,0,Unknown,Awdella,4.7M,84802,/artist?id=4240186,931,"Aug 25, 2022",1,1
932,0,United States,JVKE,28M,84790,/artist?id=3891033,23,"Jan 14, 2021",41,1
933,0,Korea,Stray Kids,7.7M,84686,/artist?id=852306,54,"Mar 31, 2022",27,1
934,0,Unknown,Dante YN,1.4M,84650,/artist?id=3748635,439,"Oct 28, 2021",6,1
935,-357,United States,Lauren Alaina,3.3M,84574,/artist?id=3836,132,"Mar 12, 2020",19,4
936,0,United States,Trey Songz,7.3M,84523,/artist?id=2167,48,"May 7, 2020",18,1
937,0,United States,Vundabar,5.1M,84487,/artist?id=101283,77,"Feb 3, 2022",10,1
938,-543,Denmark,DJ Aligator,395K,84391,/artist?id=413935,145,"Aug 11, 2022",3,3
939,0,Unknown,Simran Bhardwaj,110K,84378,/artist?id=9437493,939,"Aug 25, 2022",1,1
940,0,United Kingdom,Secondcity,1.2M,84293,/artist?id=172563,338,"Aug 20, 2020",4,1
941,0,India,Radhan,3.5M,84208,/artist?id=401796,941,"Aug 25, 2022",2,1
942,0,United States,Peewee Longway,460K,84179,/artist?id=66267,305,"Jan 14, 2021",3,1
943,-701,India,Lata Mangeshkar,11M,84156,/artist?id=215747,147,"Feb 10, 2022",20,2
944,0,United States,Hitkidd,2.1M,84111,/artist?id=1787087,249,"May 26, 2022",9,1
945,-632,United States,Chris Lane,2.6M,84100,/artist?id=5466,38,"Apr 16, 2020",21,4
946,-420,Australia,FISHER,7.4M,84098,/artist?id=660570,92,"Mar 26, 2020",21,6
947,-452,Unknown,Gana Muthu,295K,84074,/artist?id=1706150,495,"Aug 18, 2022",2,2
948,0,India,S. P. Balasubrahmanyam,9.4M,84048,/artist?id=168134,114,"Oct 8, 2020",20,1
949,0,Unknown,เอ้ย จิรัช,64K,84005,/artist?id=9421634,949,"Aug 25, 2022",2,1
950,-103,United States,Madonna,25M,83975,/artist?id=27,58,"Mar 10, 2022",61,3
951,43,India,G. V. Prakash,9M,83946,/artist?id=175943,866,"May 26, 2022",3,2
952,0,United Kingdom,Joy Division,4.3M,83796,/artist?id=791,538,"Jun 16, 2022",7,1
953,0,United States,Hotel Ugly,15M,83654,/artist?id=3593404,122,"May 12, 2022",10,1
954,0,Unknown,Gazo,5.5M,83635,/artist?id=3647464,113,"Jun 10, 2021",22,1
955,0,United States,Scissor Sisters,3.6M,83393,/artist?id=207316,267,"Jan 9, 2020",8,1
956,-790,United States,Lil’ Keke,553K,83347,/artist?id=112093,166,"Aug 18, 2022",2,2
957,0,Unknown,Sai Kartheek,346K,83311,/artist?id=9339432,957,"Aug 25, 2022",1,1
958,0,United Kingdom,Circa Waves,1.7M,83281,/artist?id=4671,214,"Jan 16, 2020",7,1
959,0,Puerto Rico,paopao,1.4M,83235,/artist?id=5377972,873,"Mar 17, 2022",2,1
960,0,United States,Incubus,6.4M,83113,/artist?id=124,87,"Feb 13, 2020",15,1
961,0,United States,Arcángel,30M,82979,/artist?id=207867,17,"Jan 16, 2020",35,1
962,-406,India,Devi Sri Prasad,11M,82874,/artist?id=405540,67,"Feb 3, 2022",7,2
963,-95,United Kingdom,Asking Alexandria,3M,82833,/artist?id=3534,279,"Oct 7, 2021",17,3
964,0,United States,Ice Spice,38M,82770,/artist?id=4355840,964,"Aug 25, 2022",1,1
965,0,Unknown,Thamarai,327K,82733,/artist?id=4475012,965,"Aug 25, 2022",1,1
966,0,Unknown,Vishal,21,82684,/artist?id=9404329,722,"Jul 21, 2022",2,1
967,0,Unknown,KDspuNKY,90K,82517,/artist?id=4719481,967,"Aug 25, 2022",1,1
968,0,Unknown,DJ PBeats,426K,82148,/artist?id=3791956,401,"Mar 18, 2021",9,1
969,0,Germany,DJ JEEZY,277K,81752,/artist?id=4185477,102,"Apr 22, 2021",7,1
970,0,Chile,Zalo Reyes,260K,81651,/artist?id=20573,970,"Aug 25, 2022",1,1
971,0,Sweden,Rasmus Hagen,1.6M,81586,/artist?id=190969,291,"Jan 9, 2020",8,1
972,0,Unknown,Tom fomt,1.2M,81496,/artist?id=9436189,972,"Aug 25, 2022",1,1
973,0,Germany,Lorenz Rhode,363K,81436,/artist?id=314877,724,"Nov 11, 2021",2,1
974,0,India,Biju Narayanan,240K,81364,/artist?id=8965,974,"Aug 25, 2022",1,1
975,0,United Kingdom,Gabrielle Aplin,2.4M,81343,/artist?id=3674,95,"Jan 9, 2020",21,1
976,-281,Canada,Vandelux,1.7M,81300,/artist?id=217270,456,"Aug 5, 2021",7,3
977,0,Unknown,Bleed,224K,81248,/artist?id=8734636,977,"Aug 25, 2022",1,1
978,0,Unknown,Thabza Tee,93K,81231,/artist?id=9365094,978,"Aug 25, 2022",1,1
979,0,United Kingdom,Fatboy Slim,4.8M,81200,/artist?id=94,302,"Apr 9, 2020",20,1
980,0,United States,Stephen Weber,326K,81196,/artist?id=1129483,980,"Aug 25, 2022",1,1
981,0,United Kingdom,Caity Baser,2.9M,81193,/artist?id=4360794,981,"Aug 25, 2022",1,1
982,0,United States,R. City,4.8M,81130,/artist?id=3450,286,"Apr 7, 2022",10,1
983,0,Unknown,Thatsimo,309K,81099,/artist?id=658052,983,"Aug 25, 2022",1,1
984,-119,Unknown,KXNVRA,2.8M,81002,/artist?id=7573070,647,"Mar 17, 2022",8,4
985,0,Unknown,rellitz,78K,80967,/artist?id=8683913,985,"Aug 25, 2022",1,1
986,0,United Kingdom,Hot Chip,1.5M,80881,/artist?id=1981,124,"Oct 7, 2021",9,1
987,0,Australia,Pav Dharia,4.5M,80663,/artist?id=51592,93,"Nov 25, 2021",10,1
988,0,United States,GloRilla,6.6M,80627,/artist?id=4023387,198,"May 26, 2022",10,1
989,0,United States,Ice Cube,16M,80582,/artist?id=57,67,"Feb 24, 2022",41,1
990,0,Australia,Night Tales,527K,80549,/artist?id=776312,990,"Aug 25, 2022",1,1
991,0,Unknown,CruFly,284K,80524,/artist?id=9365794,991,"Aug 25, 2022",1,1
992,0,Unknown,Charlee Nguyen,417K,80512,/artist?id=3739168,245,"Nov 25, 2021",5,1
993,0,Unknown,LexMorris,139K,80504,/artist?id=4285452,430,"Mar 18, 2021",4,1
994,0,United States,Brandi Carlile,7.6M,80455,/artist?id=2212,130,"Oct 7, 2021",18,1
995,-775,India,Shankar Mahadevan,15M,80409,/artist?id=97405,181,"Sep 16, 2021",29,2
996,0,United States,Wiz Khalifa,29M,80374,/artist?id=2974,34,"Apr 2, 2020",48,1
997,0,Unknown,Nokiaa,1.3M,80228,/artist?id=1049818,128,"Feb 4, 2021",20,1
998,0,Unknown,LetMeFeelYou,94K,80080,/artist?id=9540534,998,"Aug 25, 2022",1,1
999,-556,Unknown,Natte Visstick,1.1M,80074,/artist?id=8139954,322,"Aug 4, 2022",5,5
1000,0,Lao People's Democratic Republic,Mareux,5.6M,80013,/artist?id=3562161,521,"Nov 25, 2021",12,1
