Rank,Change,Country,Artist,Monthly Listeners,Weekly Listeners Change,Internal Link,Peak Position,Peak Date,Weeks on Chart,Current Weekly Streak
847,0,Unknown,Los Nuevos Elegantes,897K,88898,/artist?id=221345,285,"Jul 2, 2020",4,1
848,0,United States,Mikey The Magician,654K,88826,/artist?id=569299,848,"Mar 10, 2022",1,1
849,-138,Unknown,Juhani Ahonen,463K,88771,/artist?id=4342035,711,"Mar 3, 2022",2,2
850,36,United States,Justin Timberlake,30M,88761,/artist?id=1450,10,"Mar 5, 2020",39,5
851,0,Unknown,Silk,564K,88640,/artist?id=223031,851,"Mar 10, 2022",1,1
852,0,Austria,Michael Frankenberger,169K,88550,/artist?id=1452424,852,"Mar 10, 2022",1,1
853,0,Unknown,Oscar Garcia,880K,88537,/artist?id=126180,437,"Jun 25, 2020",5,1
854,-65,Unknown,La-Mu,608K,88511,/artist?id=879207,488,"Feb 24, 2022",4,4
855,0,Unknown,Greg e Gont,35K,88510,/artist?id=4410090,855,"Mar 10, 2022",1,1
856,-192,Spain,Soge Culebra,1.1M,88356,/artist?id=159826,664,"Mar 3, 2022",3,3
857,0,United States,Kid Travis,1.6M,88316,/artist?id=563641,185,"Jan 13, 2022",8,1
858,0,Spain,Erik Estrada,887K,88227,/artist?id=404904,534,"Jul 16, 2020",4,1
859,-372,Australia,Seaforth,1.2M,88217,/artist?id=1357302,84,"Apr 16, 2020",18,3
860,0,Nigeria,Cruel Santino,657K,88197,/artist?id=921836,860,"Mar 10, 2022",1,1
861,0,Unknown,XZelly,400,88191,/artist?id=8589748,861,"Mar 10, 2022",1,1
862,0,United Kingdom,Bad Boy Chiller Crew,1.4M,88048,/artist?id=3757367,448,"Jul 1, 2021",7,1
863,-120,Mexico,Los Plebes del Rancho de Ariel Camacho,4.8M,88016,/artist?id=206358,107,"Mar 25, 2021",11,3
864,0,Unknown,Hendy,115K,87907,/artist?id=5678905,354,"Sep 30, 2021",4,1
865,0,Mexico,El Bebeto,3.6M,87855,/artist?id=103939,3,"Jul 2, 2020",6,1
866,0,United States,Los 2 Primos,903K,87630,/artist?id=173238,288,"Jul 2, 2020",3,1
867,0,Unknown,Noé Mina,451K,87594,/artist?id=3810974,707,"Sep 16, 2021",3,1
868,0,United Kingdom,Tourist,1.5M,87538,/artist?id=4726,838,"Feb 24, 2022",3,1
869,0,Unknown,Magnus Gunn,376K,87533,/artist?id=8052291,869,"Mar 10, 2022",1,1
870,0,Unknown,Chiccote's Beats,369K,87389,/artist?id=1356210,287,"Sep 3, 2020",11,1
871,0,United States,Rubi Rose,487K,87319,/artist?id=1332496,59,"Oct 15, 2020",15,1
872,0,Unknown,2Poundxx,20,87283,/artist?id=6094240,872,"Mar 10, 2022",1,1
873,126,Israel,Nadav Amir-Himmel,736K,87226,/artist?id=1677825,270,"Aug 19, 2021",4,3
874,0,United States,MISSIO,1.7M,87163,/artist?id=148643,874,"Mar 10, 2022",1,1
875,0,Puerto Rico,Villano Antillano,4.6M,87145,/artist?id=3519309,875,"Mar 10, 2022",1,1
876,0,Mexico,Alameños de la Sierra,2.1M,87103,/artist?id=352467,82,"Mar 19, 2020",3,1
877,0,Turkey,Josh Kramer,1M,87049,/artist?id=186622,167,"Sep 3, 2020",6,1
878,0,United States,Ray Charles,8M,87042,/artist?id=548,313,"Dec 3, 2020",12,1
879,0,United Kingdom,Jessie Ware,3M,87038,/artist?id=4004,206,"Nov 4, 2021",18,1
880,0,Germany,Purple Disco Machine,9.4M,86835,/artist?id=163590,42,"Jul 30, 2020",39,1
881,0,Indonesia,raissa anggiani,5.9M,86767,/artist?id=3728379,227,"Jul 2, 2020",12,1
882,0,United States,Blake Shelton,8M,86767,/artist?id=1258,185,"Jul 30, 2020",33,1
883,0,Mexico,Los Buchones de Culiacan,1M,86703,/artist?id=209131,495,"Jun 25, 2020",4,1
884,-29,France,Vegedream,4.8M,86516,/artist?id=729467,22,"Jun 24, 2021",20,2
885,0,United States,Big Wild,2.5M,86502,/artist?id=5094,235,"Oct 21, 2021",7,1
886,0,Unknown,J R,865K,86492,/artist?id=7953550,299,"Dec 23, 2021",3,1
887,-181,Brazil,Theo & Luan,28K,86463,/artist?id=1710907,706,"Mar 3, 2022",2,2
888,-191,Japan,Aimer,4.7M,86459,/artist?id=3932,239,"Dec 23, 2021",13,4
889,0,Turkey,Arman Aydin,5.4M,86441,/artist?id=398235,196,"Aug 20, 2020",20,1
890,0,United States,Gwen Stefani,13M,86420,/artist?id=1541,28,"Dec 30, 2021",49,1
891,-108,United States,Ludacris,6.5M,86393,/artist?id=769,95,"Jun 11, 2020",22,5
892,0,Mexico,3BallMTY,1.1M,86295,/artist?id=91386,892,"Mar 10, 2022",1,1
893,0,United States,Jack White,1.4M,86252,/artist?id=209418,115,"Oct 28, 2021",6,1
894,0,United States,Rascal Flatts,8.8M,86234,/artist?id=1039,240,"May 7, 2020",21,1
895,0,United States,MGMT,12M,85957,/artist?id=2405,89,"Jan 21, 2021",32,1
896,-13,Japan,SKY-HI,262K,85947,/artist?id=319679,883,"Mar 3, 2022",3,3
897,0,United Kingdom,The Animals,6.8M,85925,/artist?id=318,804,"Sep 2, 2021",6,1
898,0,United States,Pointy Features,510K,85856,/artist?id=1330885,107,"May 21, 2020",16,1
899,0,United Kingdom,Melé,298K,85822,/artist?id=141844,899,"Mar 10, 2022",1,1
900,-479,India,Arijit Singh,30M,85774,/artist?id=303406,121,"Oct 8, 2020",62,3
901,-156,United States,Big Time Rush,2.5M,85758,/artist?id=22726,542,"Dec 23, 2021",5,2
902,-219,Puerto Rico,Plan B,15M,85696,/artist?id=177018,349,"May 7, 2020",26,6
903,0,Unknown,Elias Dome,629K,85673,/artist?id=8400692,903,"Mar 10, 2022",1,1
904,0,United States,Ruelle,2.9M,85616,/artist?id=5166,904,"Mar 10, 2022",2,1
905,0,Unknown,Mad Tsai,1.6M,85524,/artist?id=3995136,751,"Feb 3, 2022",5,1
906,0,United States,Manchester Orchestra,2.9M,85463,/artist?id=206529,525,"Feb 11, 2021",5,1
907,0,United Kingdom,Damian Lazarus,495K,85382,/artist?id=215338,34,"Jul 1, 2021",6,1
908,0,United States,Buddy,927K,85377,/artist?id=213465,104,"Jun 11, 2020",14,1
909,0,New Zealand,BAYNK,2.3M,85287,/artist?id=140162,331,"Aug 12, 2021",18,1
910,0,United States,Jimmy Buffett,3.1M,85220,/artist?id=451,184,"Jul 8, 2021",22,1
911,-589,Australia,Tame Impala,23M,85140,/artist?id=3315,13,"Feb 20, 2020",35,5
912,0,Korea,SHAUN,3.2M,85137,/artist?id=812869,545,"Mar 12, 2020",6,1
913,-8,India,Desi Crew,1.9M,85108,/artist?id=431201,823,"Oct 29, 2020",3,2
914,59,France,Aṣa,446K,85099,/artist?id=63541,914,"Mar 10, 2022",2,2
915,-140,Argentina,KHEA,9.3M,85061,/artist?id=728989,30,"Sep 3, 2020",38,5
916,0,Germany,Gewandhausorchester,417K,85019,/artist?id=35079,916,"Mar 10, 2022",1,1
917,-611,Brazil,Furacão Hit,143K,85017,/artist?id=8198471,306,"Mar 3, 2022",3,3
918,-83,Unknown,Julia Viktoria,35K,84582,/artist?id=636744,835,"Mar 3, 2022",2,2
919,0,Unknown,KUTE,4.3M,84508,/artist?id=6736178,919,"Mar 10, 2022",1,1
920,0,Indonesia,Budi Doremi,5.5M,84438,/artist?id=922128,180,"Oct 8, 2020",10,1
921,-99,India,Thaman S,10M,84422,/artist?id=146931,346,"Oct 1, 2020",14,2
922,0,Unknown,Zachi,2M,84182,/artist?id=5226841,193,"Jul 8, 2021",11,1
923,0,Unknown,I'm.Busy,30K,84118,/artist?id=1460746,923,"Mar 10, 2022",1,1
924,0,Japan,Awich,942K,84074,/artist?id=627958,690,"Aug 12, 2021",2,1
925,0,Unknown,Lonely Llama,0,84025,/artist?id=4286269,888,"Feb 24, 2022",2,1
926,-451,United Kingdom,ArrDee,4.9M,84016,/artist?id=3986858,6,"May 20, 2021",16,5
927,0,United States,Kelly Clarkson,16M,83934,/artist?id=1595,10,"Dec 30, 2021",39,1
928,0,Germany,Sátyr,1.8M,83904,/artist?id=3558706,323,"May 6, 2021",14,1
929,0,United States,Subtronics,1.6M,83814,/artist?id=262639,355,"Jan 13, 2022",6,1
930,0,Spain,Galvan Real,1.1M,83734,/artist?id=718791,930,"Mar 10, 2022",1,1
931,0,Unknown,Rachel Zegler,113K,83658,/artist?id=4469483,931,"Mar 10, 2022",1,1
932,0,United States,Ari Abdul,4.6M,83609,/artist?id=8515075,932,"Mar 10, 2022",1,1
933,0,United States,Brooks & Dunn,7.3M,83406,/artist?id=3394,275,"Jul 9, 2020",17,1
934,0,Mexico,Joan Sebastian,9.9M,83378,/artist?id=1043,190,"Sep 24, 2020",19,1
935,0,United Kingdom,Nothing But Thieves,4.2M,83369,/artist?id=4891,109,"Mar 26, 2020",18,1
936,0,United States,less.people,385K,83197,/artist?id=775459,174,"Jan 28, 2021",4,1
937,-722,China,LAY,702K,83040,/artist?id=229267,59,"Mar 26, 2020",5,2
938,0,Argentina,Gas Lab,452K,83017,/artist?id=181866,322,"Oct 14, 2021",4,1
939,0,United States,LP Giobbi,3.1M,82964,/artist?id=1011070,461,"Jul 15, 2021",9,1
940,0,Mexico,Griss Romero,1.4M,82852,/artist?id=201978,940,"Mar 10, 2022",1,1
941,0,Korea,TEMPEST,108K,82747,/artist?id=8620759,941,"Mar 10, 2022",1,1
942,0,Ukraine,Khutko,436K,82731,/artist?id=3922509,458,"Apr 22, 2021",9,1
943,-83,Unknown,treamiboii,1.7M,82596,/artist?id=7634139,860,"Mar 3, 2022",2,2
944,0,Unknown,Nahir,420K,82456,/artist?id=1088558,867,"May 27, 2021",3,1
945,0,Unknown,Gigolo Y La Exce,2.2M,82432,/artist?id=252227,145,"May 28, 2020",8,1
946,0,Sweden,PRETTY YOUNG,634K,82394,/artist?id=1684181,946,"Mar 10, 2022",1,1
947,-345,Unknown,spartans,1,82362,/artist?id=8430860,602,"Mar 3, 2022",3,2
948,-85,Germany,Tream,1.8M,82260,/artist?id=1603057,863,"Mar 3, 2022",2,2
949,-3,United States,Ryan Lewis,20M,82215,/artist?id=425360,13,"Jan 20, 2022",22,10
950,0,United States,No Vacation,1.9M,82193,/artist?id=197562,950,"Mar 10, 2022",1,1
951,-587,Unknown,Sd Style,2.1M,82066,/artist?id=3540520,364,"Mar 3, 2022",7,3
952,0,Puerto Rico,DJ Luian,18M,82055,/artist?id=214180,253,"Jan 9, 2020",8,1
953,-382,United States,d.ear,1.4M,81876,/artist?id=787271,569,"Feb 24, 2022",4,4
954,0,Unknown,Gabb MC,5.9M,81821,/artist?id=4215036,954,"Mar 10, 2022",1,1
955,0,Unknown,弱点,1,81790,/artist?id=8593539,955,"Mar 10, 2022",1,1
956,0,United States,Arcángel,30M,81691,/artist?id=207867,17,"Jan 16, 2020",32,1
957,0,Unknown,Agnes Lundh,332K,81683,/artist?id=8452597,957,"Mar 10, 2022",1,1
958,0,United States,Katy Perry,53M,81543,/artist?id=2482,5,"May 21, 2020",57,1
959,0,Australia,RY X,3.1M,81456,/artist?id=4701,149,"Apr 9, 2020",11,1
960,0,Unknown,Lane 37,0,81329,/artist?id=1112117,960,"Mar 10, 2022",1,1
961,0,Unknown,KXNVRA,2.8M,81297,/artist?id=7573070,961,"Mar 10, 2022",1,1
962,0,Mexico,Los Alegres de la Sierra,2.1M,81263,/artist?id=310581,962,"Mar 10, 2022",1,1
963,0,India,Charan Raj,356K,81252,/artist?id=3477372,963,"Mar 10, 2022",1,1
964,0,United States,tomcbumpz,650K,81198,/artist?id=1128398,182,"Feb 4, 2021",12,1
965,0,Australia,Lime Cordiale,1.7M,81184,/artist?id=5712,420,"Jan 30, 2020",7,1
966,-592,United States,BANKS,1.9M,81123,/artist?id=4462,285,"Jun 24, 2021",5,2
967,-218,Puerto Rico,Miky Woodz,4.8M,81092,/artist?id=120797,55,"Jun 3, 2021",27,3
968,-3,France,Mani Hoffman,642K,81067,/artist?id=311798,448,"Feb 17, 2022",5,4
969,0,Turkey,Arap Şükrü,621K,81010,/artist?id=38529,969,"Mar 10, 2022",1,1
970,-564,India,Amaal Mallik,11M,80983,/artist?id=211731,198,"Apr 1, 2021",19,2
971,-344,Brazil,DJ THG,1.1M,80979,/artist?id=3543737,316,"Oct 7, 2021",7,3
972,-477,United Kingdom,Rachel Chinouriri,1.7M,80937,/artist?id=1021034,463,"Feb 24, 2022",5,5
973,0,Germany,Farid Bang,2.2M,80871,/artist?id=151274,160,"Jun 4, 2020",17,1
974,0,Germany,Monet192,1.3M,80841,/artist?id=765934,106,"Mar 26, 2020",15,1
975,0,Nigeria,Darkoo,3.2M,80792,/artist?id=821653,8,"May 13, 2021",16,1
976,0,Turkey,Pinhani,2.5M,80775,/artist?id=214121,976,"Mar 10, 2022",1,1
977,-205,United States,Rozzi,776K,80740,/artist?id=309150,772,"Mar 3, 2022",2,2
978,0,Japan,Robert de Boron,27K,80716,/artist?id=77234,866,"Apr 15, 2021",2,1
979,-218,Brazil,Afinho do Fluxo,56K,80704,/artist?id=3597606,761,"Mar 3, 2022",2,2
980,-273,Unknown,Ram Miriyala,3.1M,80704,/artist?id=1583920,707,"Mar 3, 2022",7,2
981,-86,United Kingdom,A. G. Cook,326K,80534,/artist?id=197694,37,"Sep 9, 2021",9,2
982,0,Puerto Rico,Mambo Kingz,18M,80474,/artist?id=160499,282,"Feb 17, 2022",6,1
983,-523,United States,Blu Cantrell,2.8M,80473,/artist?id=1113,337,"Feb 24, 2022",5,5
984,0,India,Shankar Mahadevan,15M,80271,/artist?id=97405,181,"Sep 16, 2021",16,1
985,0,Argentina,Alejo Isakk,2.3M,80224,/artist?id=8220446,985,"Mar 10, 2022",1,1
986,-343,United Kingdom,Alcemist,956K,80221,/artist?id=3488776,643,"Mar 3, 2022",3,3
987,0,United States,Gucci Mane,14M,80203,/artist?id=2285,53,"Oct 22, 2020",31,1
988,0,Unknown,Mattéo Roussel,94K,80164,/artist?id=8293690,988,"Mar 10, 2022",1,1
989,-69,Unknown,Rokesh,884K,80155,/artist?id=8209259,294,"Jan 13, 2022",6,3
990,0,Mexico,Markitos Toys,192K,80123,/artist?id=3485379,990,"Mar 10, 2022",1,1
991,0,Turkey,Arem Ozguc,5.4M,79973,/artist?id=406297,307,"May 27, 2021",20,1
992,-620,Unknown,Jeremy Oceans,159K,79911,/artist?id=3988337,372,"Mar 3, 2022",2,2
993,-77,Brazil,Jovem Dex,1.3M,79889,/artist?id=1341749,588,"Feb 24, 2022",3,3
994,0,Ghana,Black Sherif,1.5M,79884,/artist?id=3581479,682,"Dec 16, 2021",2,1
995,0,United States,Nicky Youre,16M,79833,/artist?id=3731621,91,"Jan 20, 2022",11,1
996,-361,United States,H.E.R.,12M,79726,/artist?id=207304,14,"Apr 29, 2021",38,4
997,0,Unknown,Spencer Hunt,667K,79560,/artist?id=1700316,121,"May 28, 2020",15,1
998,-202,United Kingdom,Bonnie Tyler,8.6M,79545,/artist?id=641,345,"Jan 7, 2021",13,4
999,0,Mexico,La Zenda Norteña,1.8M,79488,/artist?id=7365,999,"Mar 10, 2022",1,1
1000,0,Brazil,Dj Kevin,827K,79402,/artist?id=492901,1000,"Mar 10, 2022",1,1
