Rank,Change,Country,Artist,Monthly Listeners,Weekly Listeners Change,Internal Link,Peak Position,Peak Date,Weeks on Chart,Current Weekly Streak
844,-118,Canada,Dizzy,664K,86816,/artist?id=1652871,726,"Aug 25, 2022",3,3
845,0,United States,Mr.Kitty,7.2M,86685,/artist?id=58221,209,"Jun 16, 2022",20,1
846,0,Italy,Tony Effe,2.9M,86677,/artist?id=811304,48,"May 14, 2020",11,1
847,0,Unknown,Shantanu Avinashi,1.5M,86628,/artist?id=4019168,372,"Jun 30, 2022",5,1
848,-268,Brazil,Douglas & Vinicius,1.2M,86588,/artist?id=719829,82,"Aug 27, 2020",34,2
849,-166,United States,Saucy Santana,1.5M,86572,/artist?id=1702237,101,"Mar 3, 2022",18,4
850,0,Unknown,Marki,96K,86516,/artist?id=3728687,850,"Sep 1, 2022",1,1
851,-321,Venezuela,Carmen DeLeon,918K,86441,/artist?id=3880118,266,"Feb 25, 2021",8,5
852,-153,France,Hôtel Costes,2M,86431,/artist?id=814733,497,"Aug 11, 2022",4,4
853,-257,Mexico,Pepe Aguilar,6.8M,86224,/artist?id=1420,158,"Sep 23, 2021",17,2
854,0,India,Shankar-Ehsaan-Loy,12M,86051,/artist?id=27479,135,"May 26, 2022",34,1
855,0,United States,Sinizter,1.7M,86016,/artist?id=841975,551,"Jul 7, 2022",5,1
856,0,United States,Lakeyah,826K,85985,/artist?id=3980100,122,"Oct 7, 2021",13,1
857,-333,France,M83,11M,85900,/artist?id=1606,104,"Nov 5, 2020",29,7
858,0,Argentina,Rusherking,6.7M,85836,/artist?id=1110692,36,"Mar 18, 2021",29,1
859,-498,Mexico,Banda MS de Sergio Lizárraga,14M,85813,/artist?id=143281,20,"May 14, 2020",39,5
860,-480,Australia,Peach PRC,904K,85703,/artist?id=4250512,289,"Mar 4, 2021",13,2
861,-582,Italy,MEDUZA,21M,85540,/artist?id=1395408,18,"Nov 19, 2020",38,6
862,-53,United States,Nick Hakim,587K,85496,/artist?id=85838,326,"Apr 9, 2020",6,2
863,81,United States,Hitkidd,2.1M,85420,/artist?id=1787087,249,"May 26, 2022",10,2
864,0,India,Sachin-Jigar,15M,85376,/artist?id=117414,198,"Nov 11, 2021",37,1
865,0,Mexico,Betillo Guerrero,1.9M,85336,/artist?id=4547289,26,"Jul 28, 2022",5,1
866,0,Netherlands,Blasterjaxx,3.8M,85317,/artist?id=203119,215,"Jun 18, 2020",14,1
867,0,United States,Yo-Yo Ma,5.1M,85255,/artist?id=210102,228,"Apr 16, 2020",15,1
868,0,Canada,Elise LeGrow,1M,85241,/artist?id=131691,444,"Dec 17, 2020",8,1
869,-147,United Kingdom,JBee,2.8M,85186,/artist?id=3642690,410,"May 19, 2022",13,5
870,0,France,Boztown,387K,85058,/artist?id=301006,279,"Mar 31, 2022",4,1
871,0,Unknown,BVG,785K,84865,/artist?id=1708243,76,"Feb 4, 2021",17,1
872,0,Australia,Montaigne,427K,84659,/artist?id=104870,156,"May 27, 2021",4,1
873,0,Brazil,Mc Kako,2.7M,84515,/artist?id=3360584,658,"May 6, 2021",3,1
874,-87,United States,no one's perfect,580K,84462,/artist?id=1331794,39,"May 21, 2020",19,3
875,-338,United States,Leroy Sanchez,1.7M,84189,/artist?id=122149,530,"Aug 18, 2022",5,4
876,0,Unknown,Theo Aabel,242K,83847,/artist?id=1446987,321,"Jan 13, 2022",3,1
877,0,United States,DJ Tunez,1.3M,83825,/artist?id=431644,476,"Feb 18, 2021",5,1
878,0,Philippines,Moira Dela Torre,4.6M,83795,/artist?id=60257,206,"Oct 29, 2020",14,1
879,39,Unknown,Sling Dilly,862K,83781,/artist?id=1370415,268,"Feb 17, 2022",9,2
880,0,Canada,Wild Rivers,4.4M,83655,/artist?id=208489,494,"Jan 20, 2022",12,1
881,0,India,Simha,583K,83633,/artist?id=62470,881,"Sep 1, 2022",2,1
882,0,Turkey,Ece Seçkin,871K,83545,/artist?id=116880,436,"Aug 26, 2021",5,1
883,0,United States,K.O,834K,83507,/artist?id=293391,883,"Sep 1, 2022",1,1
884,0,Germany,Olexesh,2.6M,83387,/artist?id=166668,358,"Aug 11, 2022",6,1
885,-317,Peru,Tito Silva Music,289K,83157,/artist?id=1033375,65,"Jul 7, 2022",6,3
886,0,United States,Unlike Pluto,2.4M,83135,/artist?id=5079,307,"Aug 20, 2020",7,1
887,0,Argentina,Los Enanitos Verdes,11M,83106,/artist?id=1234,430,"Dec 31, 2020",17,1
888,0,France,Dj Youcef,753K,83079,/artist?id=490627,888,"Sep 1, 2022",1,1
889,-343,United States,Icewear Vezzo,1.1M,82972,/artist?id=104852,83,"Aug 26, 2021",8,4
890,0,Unknown,Kezano,356K,82971,/artist?id=7803164,890,"Sep 1, 2022",1,1
891,0,United States,LSDREAM,433K,82955,/artist?id=1011177,891,"Sep 1, 2022",1,1
892,0,United States,Steve Aoki,21M,82949,/artist?id=3085,24,"Jan 23, 2020",39,1
893,0,Unknown,ZL-Project,214K,82845,/artist?id=207872,893,"Sep 1, 2022",1,1
894,0,Netherlands,ChildsPlay,612K,82804,/artist?id=213175,162,"May 20, 2021",9,1
895,0,Venezuela,McKlopedia,1.4M,82788,/artist?id=94460,895,"Sep 1, 2022",1,1
896,0,Spain,Jay Romero,550K,82633,/artist?id=481353,896,"Sep 1, 2022",1,1
897,0,Unknown,Laffey,867K,82568,/artist?id=1136843,72,"Aug 6, 2020",17,1
898,-221,United States,JAWNY,4.4M,82453,/artist?id=861026,124,"Jul 2, 2020",19,4
899,0,United Kingdom,Ocean Wisdom,420K,82448,/artist?id=19267,899,"Sep 1, 2022",2,1
900,-415,Unknown,Shenbagaraj,153K,82407,/artist?id=394720,485,"Aug 25, 2022",2,2
901,0,India,Yasser Desai,5.2M,82274,/artist?id=952408,142,"Aug 26, 2021",25,1
902,0,Sweden,José González,4.7M,82226,/artist?id=1803,166,"Feb 25, 2021",12,1
903,0,United States,We Are KING,513K,82220,/artist?id=21558,37,"Oct 21, 2021",5,1
904,0,United Kingdom,Jamie xx,2.6M,82220,/artist?id=3833,70,"Apr 21, 2022",9,1
905,-11,United States,Buffalo Springfield,4.9M,82196,/artist?id=464,462,"Jul 14, 2022",11,3
906,0,Brazil,Mc Rd,2.4M,82155,/artist?id=491808,311,"Apr 7, 2022",10,1
907,-444,Unknown,Dyamante DJ,649K,82037,/artist?id=4538412,123,"Aug 4, 2022",5,5
908,-475,Nigeria,Pheelz,3.1M,81926,/artist?id=406946,108,"Apr 7, 2022",12,2
909,0,United States,Justin Timberlake,30M,81696,/artist?id=1450,5,"Jul 21, 2022",50,1
910,87,Unknown,Nokiaa,1.3M,81571,/artist?id=1049818,128,"Feb 4, 2021",21,2
911,-419,United States,Tom Martin,102K,81539,/artist?id=651568,492,"Aug 25, 2022",2,2
912,0,United States,Jamie Foxx,5.1M,81482,/artist?id=1377,100,"Mar 3, 2022",8,1
913,68,United Kingdom,Caity Baser,2.9M,81289,/artist?id=4360794,913,"Sep 1, 2022",2,2
914,-129,Puerto Rico,Carlitos Rossy,861K,81255,/artist?id=21308,669,"Mar 19, 2020",6,4
915,0,India,Salim–Sulaiman,8.8M,81211,/artist?id=310793,537,"May 19, 2022",6,1
916,-314,Unknown,HIDEOUS MORBID,274K,81164,/artist?id=8333180,521,"Aug 4, 2022",3,2
917,0,United States,Mc IG,7M,81067,/artist?id=183781,463,"Jun 16, 2022",15,1
918,-12,Unknown,NERIAH,1.7M,81016,/artist?id=4084899,906,"Aug 25, 2022",2,2
919,0,Unknown,Oliver Sim,303K,80976,/artist?id=453099,420,"Mar 3, 2022",2,1
920,-806,Unknown,T-Docc,35K,80945,/artist?id=6024584,114,"Aug 25, 2022",4,2
921,-135,Sweden,Avicii,35M,80922,/artist?id=3401,20,"Feb 6, 2020",56,5
922,0,Turkey,Kalben,2.3M,80896,/artist?id=214142,267,"Apr 14, 2022",8,1
923,0,United States,Sophie Simmons,1.2M,80783,/artist?id=470003,185,"Mar 19, 2020",7,1
924,-349,Brazil,Lou Garcia,1.2M,80753,/artist?id=1601681,255,"Aug 18, 2022",5,5
925,0,United States,Herencia de Patrones,3M,80534,/artist?id=823337,589,"Aug 5, 2021",5,1
926,-132,Germany,Ramin Djawadi,2.6M,80519,/artist?id=2127,432,"Apr 16, 2020",4,2
927,-475,United States,Duelo,4.7M,80493,/artist?id=1994,452,"Aug 25, 2022",4,4
928,0,Unknown,DaniSogen,679K,80422,/artist?id=3715274,229,"Jul 22, 2021",13,1
929,-539,Germany,Florentina,870K,80378,/artist?id=1448171,390,"Aug 25, 2022",2,2
930,-32,India,Sadhana Sargam,8M,80376,/artist?id=86294,405,"Oct 8, 2020",16,2
931,28,Puerto Rico,paopao,1.4M,80301,/artist?id=5377972,873,"Mar 17, 2022",3,2
932,0,France,Pomme,1.4M,80287,/artist?id=210821,729,"Jan 13, 2022",2,1
933,-173,Brazil,Rick & Nogueira,154K,79967,/artist?id=28925,760,"Aug 25, 2022",3,3
934,-165,United States,Sierra Ferrell,1.3M,79958,/artist?id=789072,593,"Aug 11, 2022",5,4
935,0,Unknown,Isshi Matsuriza,746K,79767,/artist?id=3960009,455,"Apr 21, 2022",3,1
936,0,Germany,Rico,118K,79646,/artist?id=857954,474,"Aug 13, 2020",3,1
937,0,Unknown,Denise Julia,2.4M,79645,/artist?id=1712238,112,"Jun 2, 2022",12,1
938,0,Unknown,Bee,253K,79546,/artist?id=9016723,938,"Sep 1, 2022",1,1
939,0,United States,Play-N-Skillz,1.8M,79163,/artist?id=206808,30,"Jul 2, 2020",15,1
940,0,Unknown,Felty,549K,79142,/artist?id=3802673,193,"Aug 19, 2021",10,1
941,0,Brazil,MC Cebezinho,3.2M,79131,/artist?id=659391,823,"Aug 18, 2022",2,1
942,0,Unknown,Ber,1.4M,79105,/artist?id=5970740,267,"Oct 28, 2021",11,1
943,0,Unknown,framed,2.5M,79045,/artist?id=5420830,218,"Sep 23, 2021",22,1
944,0,Brazil,Lexa,1.7M,79027,/artist?id=52020,121,"Feb 27, 2020",9,1
945,-331,Unknown,MC Mazzie,1.9M,78836,/artist?id=6225408,614,"Aug 25, 2022",2,2
946,-3,India,Lata Mangeshkar,11M,78752,/artist?id=215747,147,"Feb 10, 2022",21,3
947,0,United Kingdom,Blue,3M,78651,/artist?id=191929,947,"Sep 1, 2022",1,1
948,0,India,Ilaiyaraaja,6.1M,78635,/artist?id=224484,255,"Oct 1, 2020",8,1
949,0,Unknown,MC Productions Inc,125K,78605,/artist?id=9551893,949,"Sep 1, 2022",1,1
950,-219,United Kingdom,skaiwater,1.5M,78113,/artist?id=1432505,329,"Jul 14, 2022",9,9
951,-32,United Kingdom,CLIPZ,1.1M,78084,/artist?id=1679964,381,"Oct 8, 2020",3,2
952,0,Ireland,Maverick Sabre,2.6M,78013,/artist?id=63444,95,"May 7, 2020",20,1
953,0,United States,Yebba,5.1M,78001,/artist?id=758414,3,"Sep 9, 2021",15,1
954,0,Unknown,Timmies,2.8M,77991,/artist?id=79505,161,"Jan 30, 2020",15,1
955,0,Mexico,Efecto Elegante,1.9M,77906,/artist?id=3559341,115,"Apr 7, 2022",7,1
956,-108,India,Ravi Basrur,4.9M,77891,/artist?id=629000,21,"Apr 28, 2022",14,4
957,0,Indonesia,Nadin Amizah,4.4M,77870,/artist?id=631168,229,"Dec 17, 2020",11,1
958,0,United States,Mazzy Star,5.1M,77836,/artist?id=283,544,"Aug 18, 2022",5,1
959,0,Portugal,Calema,1.6M,77814,/artist?id=299394,958,"Apr 7, 2022",3,1
960,-585,Netherlands,Duncan Laurence,8.7M,77784,/artist?id=614017,17,"Mar 4, 2021",43,4
961,0,Unknown,Adie,4.3M,77652,/artist?id=4376044,414,"May 27, 2021",12,1
962,0,United States,B La B,220K,77615,/artist?id=218845,962,"Sep 1, 2022",1,1
963,-394,Dominican Republic,Chris Lebron,3.7M,77575,/artist?id=1733426,65,"May 26, 2022",16,2
964,0,Turkey,Ekin Uzunlar,704K,77573,/artist?id=269120,751,"Dec 17, 2020",3,1
965,0,Germany,Felsmann + Tiley,1.3M,77537,/artist?id=1151734,492,"May 21, 2020",6,1
966,0,United States,Doris Troy,300K,77510,/artist?id=298496,763,"Aug 18, 2022",2,1
967,-96,Canada,Patrick Watson,8.3M,77510,/artist?id=2577,187,"Jun 24, 2021",20,2
968,0,India,Dj Avi,0,77486,/artist?id=4642573,968,"Sep 1, 2022",1,1
969,0,Australia,Garrett Kato,2.1M,77362,/artist?id=381980,969,"Sep 1, 2022",1,1
970,-626,Unknown,JAEHYUN,1.7M,77361,/artist?id=787272,344,"Aug 25, 2022",5,2
971,12,Unknown,Thatsimo,309K,77346,/artist?id=658052,971,"Sep 1, 2022",2,2
972,0,Brazil,João Bosco e Gabriel,2.3M,77130,/artist?id=3343629,89,"Oct 29, 2020",34,1
973,0,India,Anu Malik,10M,77014,/artist?id=442281,275,"Aug 5, 2021",21,1
974,-340,Germany,Stacks102,579K,77005,/artist?id=745716,619,"May 19, 2022",5,2
975,0,Brazil,Marília Mendonça,14M,76867,/artist?id=129505,6,"Nov 11, 2021",35,1
976,-434,Korea,Loco,2.2M,76765,/artist?id=171652,197,"Aug 11, 2022",8,5
977,0,Colombia,Ela Minus,166K,76734,/artist?id=298817,355,"Oct 29, 2020",5,1
978,0,India,Kishore Kumar,6.2M,76686,/artist?id=22452,529,"Oct 8, 2020",9,1
979,0,Turkey,Ahmet Hatipoğlu,2.5M,76679,/artist?id=1016745,979,"Sep 1, 2022",1,1
980,0,United States,Queens of the Stone Age,6.8M,76672,/artist?id=776,610,"Oct 22, 2020",7,1
981,0,Germany,Johannes Brahms,3.9M,76579,/artist?id=793,439,"Oct 8, 2020",9,1
982,0,Germany,riviwi,0,76578,/artist?id=3749670,982,"Sep 1, 2022",2,1
983,-557,United States,Eric Prydz,5.9M,76463,/artist?id=1455,261,"Oct 29, 2020",13,2
984,-557,Unknown,TOBEY NIZE,392K,76415,/artist?id=5303765,427,"Aug 25, 2022",2,2
985,0,Unknown,Patricia Starlight,11K,76409,/artist?id=6863807,985,"Sep 1, 2022",1,1
986,0,Brazil,Cat Dealers,2.6M,76398,/artist?id=213936,160,"Oct 21, 2021",12,1
987,-460,Sweden,Norlie & KKV,738K,76290,/artist?id=187847,442,"Mar 19, 2020",7,2
988,0,United States,Coolio,13M,76274,/artist?id=167,187,"Feb 24, 2022",31,1
989,-753,United States,Dead Sara,184K,76214,/artist?id=211853,236,"Aug 25, 2022",2,2
990,-94,United States,John Mayer,17M,76164,/artist?id=1071,15,"Jun 10, 2021",40,4
991,-682,Korea,ROSÉ,4.5M,76144,/artist?id=4114519,4,"Mar 25, 2021",7,2
992,0,Turkey,Ozan Doğulu,1.2M,76143,/artist?id=214680,786,"Aug 18, 2022",3,1
993,-191,Netherlands,Zoë Tauran,1.6M,76032,/artist?id=758736,374,"May 19, 2022",6,2
994,-538,United States,ERNEST,5.4M,76019,/artist?id=1783398,79,"Jan 13, 2022",11,2
995,-566,India,Pritam,28M,75994,/artist?id=127583,39,"Jul 28, 2022",73,8
996,-439,United Kingdom,Chris Avantgarde,1.7M,75906,/artist?id=208804,220,"Mar 4, 2021",4,2
997,0,United Kingdom,Hybrid Minds,1.2M,75902,/artist?id=11691,404,"Jun 24, 2021",6,1
998,0,France,Lartiste,2M,75895,/artist?id=211717,469,"Jul 23, 2020",8,1
999,0,Unknown,J. Maya,382K,75873,/artist?id=4164585,702,"Jan 21, 2021",2,1
1000,0,Unknown,Mathilde Holtti,414K,75840,/artist?id=155016,1000,"Sep 1, 2022",1,1
