Rank,Change,Country,Artist,Monthly Listeners,Weekly Listeners Change,Internal Link,Peak Position,Peak Date,Weeks on Chart,Current Weekly Streak
857,0,United States,Wu-Tang Clan,6M,108435,/artist?id=199052,701,"Feb 6, 2020",10,1
858,0,United States,John Mellencamp,5.2M,108416,/artist?id=396,64,"Jul 9, 2020",25,1
859,0,Brazil,Netto & Henrique,722K,108240,/artist?id=3524001,356,"Apr 7, 2022",5,1
860,-74,Peru,Faraón Love Shady,465K,108160,/artist?id=3402277,165,"Apr 14, 2022",11,8
861,0,United States,Jantony,4.7K,108067,/artist?id=343913,861,"May 12, 2022",1,1
862,-150,Sweden,Ricky Rich,2.9M,108025,/artist?id=111996,306,"Mar 11, 2021",19,2
863,-758,Unknown,Prakruthi Reddy,164K,107883,/artist?id=9038683,105,"May 5, 2022",2,2
864,-239,United States,Stevie Wonder,18M,107882,/artist?id=9,12,"Jan 2, 2020",49,4
865,0,Colombia,Tinna Rey,138K,107860,/artist?id=1348153,608,"Oct 22, 2020",2,1
866,0,Unknown,DJ Glory,32K,107810,/artist?id=5693859,866,"May 12, 2022",1,1
867,-669,Romania,Edward Maya,5.9M,107643,/artist?id=3556,56,"Jul 29, 2021",13,5
868,-177,Unknown,Egon Werler,319K,107580,/artist?id=8627128,691,"May 5, 2022",2,2
869,0,Cuba,Celia Cruz,5.8M,107527,/artist?id=331,172,"Jan 9, 2020",9,1
870,0,Argentina,Axel,1.8M,107164,/artist?id=4862,870,"May 12, 2022",1,1
871,-297,Korea,MIYEON,297K,107107,/artist?id=3997225,574,"May 5, 2022",2,2
872,0,Mexico,Ana Bárbara,5.6M,107017,/artist?id=331882,374,"Feb 10, 2022",9,1
873,0,Mexico,Ramon Ayala Y Sus Bravos Del Norte,3.1M,107016,/artist?id=210580,593,"May 14, 2020",5,1
874,-98,Philippines,Cliff,613K,106975,/artist?id=4199466,745,"Apr 28, 2022",3,3
875,81,Germany,Antje Schomaker,489K,106969,/artist?id=601891,875,"May 12, 2022",2,2
876,0,Germany,Lichtboje,0,106870,/artist?id=4286955,876,"May 12, 2022",1,1
877,0,Australia,William Singe,3.5M,106867,/artist?id=206848,66,"Oct 21, 2021",6,1
878,-111,Mexico,Ed Maverick,5.7M,106833,/artist?id=890333,22,"Mar 4, 2021",13,2
879,0,Unknown,Mario Judah,8,106679,/artist?id=8338667,879,"May 12, 2022",1,1
880,0,India,Alisha Chinai,5.6M,106676,/artist?id=303636,880,"May 12, 2022",1,1
881,0,India,Vishal Mishra,9.5M,106666,/artist?id=1205460,95,"Apr 7, 2022",15,1
882,0,India,B Praak,12M,106551,/artist?id=465633,44,"Aug 26, 2021",24,1
883,-506,United Kingdom,HRVY,6.1M,106550,/artist?id=710665,106,"May 14, 2020",27,2
884,0,India,Ritviz,2.6M,106533,/artist?id=794756,199,"Feb 18, 2021",6,1
885,-459,United States,Juju,2.5M,106502,/artist?id=305380,68,"Jan 23, 2020",19,3
886,0,Canada,Roy Woods,4.1M,106497,/artist?id=5301,74,"Feb 25, 2021",19,1
887,0,France,Heuss L'enfoiré,3.2M,106490,/artist?id=801421,169,"Jan 9, 2020",14,1
888,-289,India,Shakthisree Gopalan,5.1M,106425,/artist?id=68775,599,"May 5, 2022",2,2
889,-282,Korea,SECRET NUMBER,742K,106418,/artist?id=3696611,251,"Jun 11, 2020",8,2
890,-263,Unknown,Nick Wolf,260K,106405,/artist?id=3604382,627,"May 5, 2022",3,3
891,-111,Unknown,Dybbukk,5M,106375,/artist?id=6319288,318,"Aug 19, 2021",11,2
892,-92,Unknown,Piero Pirupa,1.2M,106252,/artist?id=1415670,800,"May 5, 2022",2,2
893,0,United States,Kacey Musgraves,6.9M,106117,/artist?id=4336,27,"Sep 16, 2021",25,1
894,0,Puerto Rico,Mueka,1.1M,106113,/artist?id=213899,660,"Mar 24, 2022",3,1
895,0,United States,Rich Gang,6.4K,105740,/artist?id=4513,352,"Sep 2, 2021",3,1
896,-657,Brazil,Xand Avião,7.9M,105733,/artist?id=607025,40,"Oct 29, 2020",29,6
897,-462,United States,Alfredo Olivas,9.3M,105675,/artist?id=5102,435,"May 5, 2022",7,3
898,0,India,Ajay-Atul,5.5M,105642,/artist?id=211720,245,"Sep 16, 2021",5,1
899,-439,France,HUGEL,8M,105630,/artist?id=212003,189,"Jan 6, 2022",34,2
900,0,India,Rakshita Suresh,1.3M,105556,/artist?id=1583918,486,"Aug 26, 2021",3,1
901,-672,Unknown,Miksu / Macloud,5.8M,105350,/artist?id=1721538,45,"Jul 2, 2020",30,11
902,0,Netherlands,BARTH.,105K,105234,/artist?id=1129011,902,"May 12, 2022",1,1
903,0,India,Ikka,4.4M,105142,/artist?id=13664,283,"Mar 24, 2022",12,1
904,0,Unknown,M.T.Sruthikanth,133K,105086,/artist?id=8827732,848,"Apr 21, 2022",2,1
905,0,Mexico,Gloria Trevi,6.3M,105083,/artist?id=82590,213,"Apr 15, 2021",17,1
906,0,Mexico,Flans,2.3M,105040,/artist?id=208677,722,"Dec 24, 2020",3,1
907,0,Poland,Maestro Chives,2.6M,104957,/artist?id=1794831,907,"May 12, 2022",1,1
908,0,Nigeria,Asake,4.2M,104867,/artist?id=1779041,799,"Apr 28, 2022",4,1
909,0,Puerto Rico,Chayanne,10M,104859,/artist?id=189,398,"Feb 13, 2020",13,1
910,-209,United States,Ice Cube,16M,104819,/artist?id=57,67,"Feb 24, 2022",38,2
911,0,India,R. D. Burman,7.2M,104700,/artist?id=114488,294,"Feb 10, 2022",3,1
912,0,Mexico,Grupo Firme,15M,104520,/artist?id=808782,124,"Dec 16, 2021",51,1
913,0,Unknown,Prashant Katheriya,1.8M,104514,/artist?id=6396183,913,"May 12, 2022",1,1
914,0,United States,Travis Denning,1.4M,104493,/artist?id=910898,238,"Mar 12, 2020",18,1
915,0,Unknown,Ecstasy999,4,104417,/artist?id=8753063,915,"May 12, 2022",1,1
916,0,India,Nadeem Shravan,5.4M,104332,/artist?id=66078,741,"Oct 21, 2021",2,1
917,0,Mexico,Grupo Recluta,5.5M,104322,/artist?id=144971,166,"Sep 23, 2021",18,1
918,0,Mexico,Ana Gabriel,7.3M,104263,/artist?id=208106,371,"May 14, 2020",10,1
919,0,United States,Sofia Quinn,351K,104144,/artist?id=3596313,919,"May 12, 2022",1,1
920,-551,Unknown,DKZ,89K,104130,/artist?id=3409482,239,"Apr 28, 2022",3,3
921,-61,United States,Zac Brown Band,9.2M,104082,/artist?id=2710,73,"Jul 8, 2021",39,5
922,0,United States,SAINt JHN,10M,103970,/artist?id=23277,1,"Apr 9, 2020",36,1
923,-139,United States,Tom Petty,9M,103958,/artist?id=74,265,"Jul 8, 2021",38,4
924,-272,Unknown,T3NZU,1.7M,103906,/artist?id=4199291,339,"Feb 10, 2022",9,3
925,0,India,Haricharan,6.6M,103868,/artist?id=95994,643,"Jan 13, 2022",5,1
926,0,Mexico,Maite Perroni,6.3M,103847,/artist?id=207033,9,"Sep 10, 2020",13,1
927,0,United Kingdom,Bou,1.3M,103735,/artist?id=200721,847,"Sep 16, 2021",2,1
928,0,Unknown,TWOPILOTS,3.6M,103393,/artist?id=4198880,400,"Jun 3, 2021",8,1
929,0,Brazil,Projota,2.1M,103115,/artist?id=4585,277,"Feb 4, 2021",5,1
930,0,India,Rekha Bhardwaj,7.4M,103100,/artist?id=95301,809,"Mar 19, 2020",3,1
931,0,United States,iamjakehill,4.2M,103088,/artist?id=137543,545,"Feb 6, 2020",2,1
932,0,Unknown,Masove,4.4M,103082,/artist?id=4490853,219,"Mar 17, 2022",13,1
933,0,Italy,Timongothekeys,942K,102940,/artist?id=3660057,933,"May 12, 2022",1,1
934,0,Unknown,Gigolo Y La Exce,2.2M,102779,/artist?id=252227,145,"May 28, 2020",10,1
935,-583,United States,Mr.Kitty,7.2M,102760,/artist?id=58221,352,"May 5, 2022",10,5
936,0,India,Kavita Krishnamurthy,7.1M,102701,/artist?id=211736,633,"Oct 21, 2021",5,1
937,-40,United States,Young Slo-Be,1.5M,102492,/artist?id=1671629,897,"May 5, 2022",2,2
938,0,France,Seven Binks,125K,102399,/artist?id=3952219,497,"Jul 29, 2021",2,1
939,-657,Indonesia,Luthfi Aulia,1M,102347,/artist?id=1025278,267,"Apr 28, 2022",4,4
940,-484,United States,Chris Janson,2.9M,102302,/artist?id=3637,191,"Jul 16, 2020",16,2
941,0,United Kingdom,The Hollies,5M,102250,/artist?id=814,802,"Jan 21, 2021",5,1
942,0,United States,Steve Miller Band,6.4M,102209,/artist?id=675,123,"May 7, 2020",28,1
943,0,France,Naps,4.2M,102078,/artist?id=211622,139,"Mar 5, 2020",28,1
944,0,India,Sanjay S Yadav,385K,102051,/artist?id=3613694,944,"May 12, 2022",2,1
945,-89,Mexico,Grupo Mente Maestra,320K,102009,/artist?id=3593173,630,"Nov 25, 2021",3,2
946,-19,United Kingdom,Free,2.8M,102006,/artist?id=2960,709,"Apr 21, 2022",5,4
947,0,United States,surrenderdorothy,2.2M,101884,/artist?id=809449,947,"May 12, 2022",1,1
948,-651,Cuba,Pitbull,33M,101812,/artist?id=1896,24,"Mar 31, 2022",63,2
949,-771,Unknown,Don Raimundo,119K,101801,/artist?id=6730643,178,"May 5, 2022",5,2
950,-189,Brazil,Akatu,1.2M,101698,/artist?id=254663,761,"May 5, 2022",2,2
951,0,Argentina,La Mosca Tse-Tse,5.1M,101401,/artist?id=207855,732,"Jan 7, 2021",5,1
952,-459,United Kingdom,Sigala,15M,101379,/artist?id=5299,48,"Jul 8, 2021",49,2
953,0,United Kingdom,Jon Hopkins,1.5M,101292,/artist?id=1423,218,"Jun 25, 2020",6,1
954,0,United States,Joe Nichols,2.2M,101038,/artist?id=1375,842,"May 27, 2021",3,1
955,0,Unknown,Venna,1M,101028,/artist?id=815095,955,"May 12, 2022",1,1
956,-51,Unknown,Fugo,15K,100960,/artist?id=3715810,905,"May 5, 2022",2,2
957,0,India,Deep Joshi,20K,100818,/artist?id=5442547,957,"May 12, 2022",2,1
958,0,France,Tiakola,4.5M,100703,/artist?id=1461438,97,"Mar 4, 2021",11,1
959,0,United States,Aldo Trujillo,5.2M,100651,/artist?id=742518,251,"Apr 8, 2021",9,1
960,0,United States,Vince Gill,2.8M,100562,/artist?id=798,532,"Apr 2, 2020",4,1
961,-480,Turkey,Revart,794K,100534,/artist?id=1639519,163,"Apr 14, 2022",5,5
962,0,United Kingdom,AJ Tracey,5.2M,100304,/artist?id=206748,69,"Aug 27, 2020",37,1
963,0,United Kingdom,Melé,298K,100250,/artist?id=141844,428,"Mar 17, 2022",3,1
964,0,Canada,Priya Saraiya,3.3M,100193,/artist?id=368936,474,"Dec 2, 2021",5,1
965,0,Norway,Arild Aas,399K,100076,/artist?id=23384,965,"May 12, 2022",1,1
966,0,United Kingdom,HAAi,528K,100064,/artist?id=667093,162,"Jan 27, 2022",6,1
967,0,United States,Alaina Castillo,669K,100024,/artist?id=3313959,66,"Mar 12, 2020",27,1
968,0,United Kingdom,Mark Knopfler,2.3M,99981,/artist?id=21398,968,"May 12, 2022",2,1
969,0,India,Kumaar,13M,99942,/artist?id=1310556,192,"Jan 6, 2022",14,1
970,0,Argentina,Coti,4.4M,99840,/artist?id=93544,58,"Jun 18, 2020",13,1
971,0,United States,Mitchell Tenpenny,4.5M,99835,/artist?id=120290,344,"Jan 30, 2020",31,1
972,-564,Italy,Lazza,6.5M,99646,/artist?id=469157,171,"Mar 24, 2022",17,8
973,-474,Denmark,Toby Green,430K,99629,/artist?id=210226,499,"May 5, 2022",4,2
974,-430,Germany,Bonez MC,5.1M,99598,/artist?id=105689,103,"Jun 4, 2020",28,2
975,0,Unknown,Gabriel Valenciano,7.5K,99597,/artist?id=9131246,975,"May 12, 2022",1,1
976,-426,Italy,Rhove,3.1M,99471,/artist?id=1611884,394,"Mar 24, 2022",10,9
977,0,United States,Yung Bans,789K,99457,/artist?id=524837,977,"May 12, 2022",1,1
978,0,United States,Egzod,2.9M,99454,/artist?id=206498,978,"May 12, 2022",1,1
979,0,India,Guri,2.1M,99325,/artist?id=487011,979,"May 12, 2022",1,1
980,0,United States,Duke Deuce,1.1M,99286,/artist?id=1009957,42,"May 13, 2021",16,1
981,-246,United States,Akon,22M,99265,/artist?id=2007,21,"Jun 3, 2021",39,2
982,0,Panama,Joey Montana,2.6M,99170,/artist?id=206680,156,"Nov 5, 2020",13,1
983,-349,Turkey,Cem Adrian,3.3M,99133,/artist?id=141706,634,"May 5, 2022",5,2
984,0,India,Shrey Singhal,1.1M,99131,/artist?id=277678,984,"May 12, 2022",1,1
985,0,Unknown,sped up songs,3.8M,99101,/artist?id=9002682,985,"May 12, 2022",1,1
986,0,Mexico,Pandora,2.3M,98972,/artist?id=314978,155,"Dec 30, 2021",12,1
987,0,United Kingdom,Jamie T,1M,98964,/artist?id=2618,987,"May 12, 2022",1,1
988,0,United States,Gatlin,1M,98935,/artist?id=1419480,988,"May 12, 2022",1,1
989,0,Mexico,Juan Gabriel,9.2M,98933,/artist?id=153773,1,"Jan 16, 2020",20,1
990,0,Australia,Seaforth,1.2M,98865,/artist?id=1357302,84,"Apr 16, 2020",19,1
991,0,Indonesia,Felax,780K,98697,/artist?id=1087307,991,"May 12, 2022",1,1
992,0,Unknown,The Sun Door,255K,98653,/artist?id=6876820,812,"Apr 14, 2022",2,1
993,0,United States,Jasmine Sandlas,3.6M,98618,/artist?id=54983,338,"Nov 11, 2021",10,1
994,0,United States,Mariah Carey,23M,98606,/artist?id=33,1,"Dec 30, 2021",59,1
995,-431,Turkey,Ezhel,4.5M,98567,/artist?id=569002,71,"Sep 24, 2020",16,2
996,0,India,Akhil,6.2M,98415,/artist?id=597114,579,"Oct 14, 2021",7,1
997,0,Argentina,Cazzu,9.1M,98296,/artist?id=572412,575,"Mar 17, 2022",4,1
998,0,United States,Mark B.,819K,98254,/artist?id=68386,299,"Oct 28, 2021",2,1
999,0,United States,Brooks & Dunn,7.3M,98176,/artist?id=3394,275,"Jul 9, 2020",19,1
1000,0,Colombia,Mindy Jones,112K,98166,/artist?id=81572,793,"Jun 3, 2021",3,1
