Rank,Change,Country,Artist,Monthly Listeners,Weekly Listeners Change,Internal Link,Peak Position,Peak Date,Weeks on Chart,Current Weekly Streak
843,0,Austria,Saiko,514K,81754,/artist?id=1533879,530,"Jun 4, 2020",6,1
844,0,Unknown,Kamas Skuh,581K,81729,/artist?id=7410208,844,"Sep 29, 2022",1,1
845,-193,United States,Zakk Wylde,1.1M,81663,/artist?id=932,191,"Sep 15, 2022",3,3
846,0,Unknown,Chamath Sangeeth,553K,81605,/artist?id=4503932,209,"Sep 2, 2021",7,1
847,0,Japan,Mrs. GREEN APPLE,4.7M,81596,/artist?id=307230,847,"Sep 29, 2022",5,1
848,0,United Kingdom,Punctual,4.2M,81588,/artist?id=119828,296,"Aug 11, 2022",14,1
849,0,Indonesia,Feby Putri,6.1M,81555,/artist?id=1700986,89,"Oct 21, 2021",10,1
850,0,Unknown,BLÜ EYES,1.1M,81536,/artist?id=1049043,850,"Sep 29, 2022",2,1
851,0,United States,AtariJones,407K,81420,/artist?id=373145,851,"Sep 29, 2022",1,1
852,-382,Unknown,Disruptive LoFi,261K,81235,/artist?id=5439351,470,"Sep 22, 2022",3,2
853,0,Unknown,Lostboi Lino,1.1M,81132,/artist?id=3543088,853,"Sep 29, 2022",1,1
854,-404,Italy,Razihel,0,81087,/artist?id=208302,450,"Sep 22, 2022",6,5
855,0,Unknown,Rezodrone,107K,81080,/artist?id=4159986,855,"Sep 29, 2022",1,1
856,0,United States,Unusual Demont,473K,81079,/artist?id=1439640,776,"Jan 14, 2021",5,1
857,0,Norway,Erika Norwich,44K,81020,/artist?id=420355,857,"Sep 29, 2022",1,1
858,0,United States,Pentatonix,3.1M,80962,/artist?id=4040,21,"Dec 10, 2020",40,1
859,-296,Italy,Icy Subzero,1.8M,80954,/artist?id=3674855,381,"Sep 15, 2022",6,5
860,0,Unknown,FRÖKEN SNUSK,1.8M,80941,/artist?id=5675064,220,"Sep 15, 2022",2,1
861,-464,Puerto Rico,Young Miko,14M,80903,/artist?id=6443396,271,"Sep 15, 2022",10,3
862,0,United States,Ray Parker Jr.,1.7M,80863,/artist?id=30291,4,"Nov 4, 2021",12,1
863,-159,United States,Hailey Whitters,1.7M,80831,/artist?id=386401,295,"Mar 24, 2022",13,3
864,-249,Pakistan,Shafqat Amanat Ali,5.6M,80826,/artist?id=417030,615,"Sep 22, 2022",5,2
865,0,United States,The Emotions,5.2M,80805,/artist?id=1620,393,"Jan 7, 2021",8,1
866,0,Germany,Maxim Schunk,2.4M,80796,/artist?id=870976,494,"Mar 31, 2022",14,1
867,-673,Mexico,Joan Sebastian,9.9M,80763,/artist?id=1043,190,"Sep 24, 2020",23,2
868,0,United States,Myle,612K,80671,/artist?id=3963748,868,"Sep 29, 2022",1,1
869,-597,Unknown,Rupali Moghe,529K,80597,/artist?id=3821016,84,"Apr 21, 2022",8,3
870,0,Unknown,Prem,115K,80492,/artist?id=1614104,870,"Sep 29, 2022",1,1
871,-266,Netherlands,Tony Junior,951K,80485,/artist?id=76603,225,"Sep 10, 2020",12,2
872,0,Mexico,Molotov,3.8M,80462,/artist?id=661,872,"Sep 29, 2022",2,1
873,0,Indonesia,Noah,1.8M,80379,/artist?id=195820,201,"Jan 13, 2022",16,1
874,0,United Kingdom,Damian Harrison,283K,80336,/artist?id=1472451,517,"May 6, 2021",5,1
875,0,Unknown,OG BEBEL,449K,80300,/artist?id=4390106,727,"Sep 8, 2022",3,1
876,0,United States,Jordan Davis,8.8M,80100,/artist?id=643783,172,"Jun 2, 2022",40,1
877,-240,United Kingdom,Dylan,940K,80098,/artist?id=1644512,366,"Dec 2, 2021",13,2
878,-302,Ireland,Niall Horan,23M,80082,/artist?id=5684,17,"Jun 17, 2021",29,4
879,0,United States,ODESZA,6.8M,80052,/artist?id=4369,61,"May 14, 2020",23,1
880,-151,Turkey,ALIZADE,1.5M,79998,/artist?id=3419750,157,"Aug 4, 2022",9,9
881,0,India,Iqlipse Nova,1M,79958,/artist?id=5108068,879,"Sep 15, 2022",2,1
882,0,Germany,VIZE,8.1M,79939,/artist?id=1097339,46,"Feb 6, 2020",51,1
883,-712,United States,DJ Tennis,758K,79804,/artist?id=211358,171,"Sep 22, 2022",4,2
884,98,India,Monali Thakur,3.2M,79756,/artist?id=181624,188,"Mar 24, 2022",8,2
885,0,Unknown,Angry Apple,119K,79716,/artist?id=3590037,885,"Sep 29, 2022",1,1
886,0,Mexico,Gabito Ballesteros,15M,79713,/artist?id=3906248,766,"Sep 8, 2022",5,1
887,-16,Croatia,HIJCKD,331K,79611,/artist?id=1567974,871,"Sep 22, 2022",2,2
888,0,Japan,Vaundy,5.2M,79595,/artist?id=3433193,405,"Sep 3, 2020",6,1
889,-267,United States,Ozzy Osbourne,8.8M,79581,/artist?id=69,13,"Feb 27, 2020",21,3
890,0,United States,Mike Posner,13M,79267,/artist?id=3580,34,"Mar 25, 2021",41,1
891,0,India,Yash Narvekar,1.6M,79185,/artist?id=861526,528,"Oct 1, 2020",4,1
892,0,United States,Baby Tate,9.4M,78972,/artist?id=749151,43,"Jan 28, 2021",11,1
893,0,Norway,Ken Page,139K,78954,/artist?id=323321,127,"Nov 4, 2021",9,1
894,0,Brazil,Mc Mr. Bim,771K,78818,/artist?id=1352799,894,"Sep 29, 2022",1,1
895,-749,Mexico,Luis R Conriquez,15M,78630,/artist?id=890339,112,"Sep 8, 2022",38,10
896,0,India,Pamela Jain,832K,78625,/artist?id=302820,896,"Sep 29, 2022",1,1
897,0,India,Swattrex,1.3M,78546,/artist?id=1355868,897,"Sep 29, 2022",1,1
898,-124,Unknown,reidenshi,5.1M,78492,/artist?id=6133179,397,"Sep 1, 2022",10,2
899,0,United Kingdom,London Symphony Orchestra,7.1M,78413,/artist?id=799,196,"Dec 10, 2020",30,1
900,42,United States,Kxllswxtch,7.1M,78409,/artist?id=1401488,754,"Apr 14, 2022",6,2
901,0,Unknown,Eddie Harper,261K,78279,/artist?id=3930758,340,"Jan 14, 2021",4,1
902,0,Argentina,Daniel Barenboim,3.2M,78238,/artist?id=424484,328,"Jan 14, 2021",8,1
903,-567,United States,Rarri,137K,78238,/artist?id=376153,130,"Jul 21, 2022",7,2
904,0,United States,Amelia Moore,878K,77908,/artist?id=888364,904,"Sep 29, 2022",1,1
905,0,Venezuela,Alejandro Armes,244K,77835,/artist?id=913204,545,"Sep 30, 2021",5,1
906,0,Unknown,Kinissue,663K,77798,/artist?id=1692579,117,"Jul 15, 2021",8,1
907,0,United States,Ayzic,660K,77791,/artist?id=1368751,320,"May 13, 2021",8,1
908,-112,United Kingdom,Camden Cox,1M,77759,/artist?id=299562,151,"Jan 9, 2020",7,2
909,-370,United Kingdom,Zack Knight,3.3M,77622,/artist?id=217984,461,"Sep 15, 2022",6,3
910,-40,United States,Duster,4.5M,77552,/artist?id=662719,730,"Sep 30, 2021",4,3
911,-367,India,Jasleen Royal,8.2M,77508,/artist?id=430129,36,"Aug 26, 2021",12,2
912,0,Unknown,kazeWIW,1.1K,77503,/artist?id=9149668,84,"May 26, 2022",5,1
913,-561,Indonesia,Lyodra,6.1M,77481,/artist?id=3534217,132,"Aug 5, 2021",29,6
914,0,Unknown,LuisinhoDJ,382K,77359,/artist?id=3463557,914,"Sep 29, 2022",1,1
915,-30,India,K. S. Chithra,9.2M,77328,/artist?id=149750,144,"Oct 1, 2020",20,2
916,0,Unknown,Josué Bom de Faixa,857K,77196,/artist?id=3963481,131,"Jul 22, 2021",14,1
917,0,United States,River Whyless,1.3M,77170,/artist?id=209799,917,"Sep 29, 2022",2,1
918,0,France,Spectateur,6.1K,77027,/artist?id=668366,472,"Aug 5, 2021",3,1
919,0,Unknown,Onionn,839K,76993,/artist?id=1024089,442,"Jun 16, 2022",3,1
920,-451,Mexico,Cardenales De Nuevo León,5.7M,76979,/artist?id=23055,469,"Sep 22, 2022",15,2
921,0,France,Piotr Anderszewski,246K,76912,/artist?id=56280,921,"Sep 29, 2022",1,1
922,0,Indonesia,Virgoun,5.9M,76777,/artist?id=810608,890,"Jun 2, 2022",2,1
923,0,United Kingdom,goddard.,3.8M,76760,/artist?id=3748302,163,"May 19, 2022",11,1
924,0,Canada,Colter Wall,3.1M,76645,/artist?id=214040,574,"Sep 3, 2020",3,1
925,0,United States,Dua Saleh,343K,76638,/artist?id=1371442,300,"Jun 11, 2020",8,1
926,0,Brazil,Deavele Santos,2.7M,76614,/artist?id=5695202,532,"Sep 15, 2022",4,1
927,0,United States,Mikey The Magician,654K,76577,/artist?id=569299,848,"Mar 10, 2022",2,1
928,0,United States,Dreamer Isioma,1.9M,76576,/artist?id=1397901,195,"Dec 17, 2020",13,1
929,0,Mexico,Los Elegantes de Jerez,3.9M,76571,/artist?id=1006421,277,"Jul 21, 2022",11,1
930,0,Netherlands,CHO,549K,76351,/artist?id=40853,499,"Oct 21, 2021",3,1
931,21,Japan,neguse.,682K,76197,/artist?id=5087164,931,"Sep 29, 2022",2,2
932,0,Japan,SawanoHiroyuki[nZk],806K,76039,/artist?id=4977,932,"Sep 29, 2022",1,1
933,-201,United States,Young Devyn,27K,76031,/artist?id=1682563,542,"Jun 24, 2021",3,2
934,0,Unknown,Yuri Petrovski,167K,75939,/artist?id=204895,934,"Sep 29, 2022",1,1
935,0,India,Meet Bros.,5.7M,75930,/artist?id=59519,157,"Oct 21, 2021",23,1
936,-244,Unknown,ÁSDÍS,2.2M,75911,/artist?id=4003348,365,"Jul 7, 2022",12,3
937,0,United States,Traditional,2.5M,75830,/artist?id=99269,84,"Dec 31, 2020",22,1
938,0,Nigeria,Adekunle Gold,2.8M,75792,/artist?id=640717,174,"Jan 21, 2021",7,1
939,-285,India,Anand Raj Anand,5.3M,75767,/artist?id=84883,459,"Nov 11, 2021",13,3
940,-139,Unknown,Dj Victor,1M,75753,/artist?id=3934417,392,"Sep 15, 2022",3,3
941,0,Turkey,Deniz Rhode,195K,75525,/artist?id=1465859,941,"Sep 29, 2022",1,1
942,0,India,Bhoomi Trivedi,741K,75507,/artist?id=75197,942,"Sep 29, 2022",1,1
943,0,United States,Caleb Hearn,2.8M,75470,/artist?id=1442227,338,"Apr 14, 2022",10,1
944,0,Germany,Tokio Hotel,1.3M,75422,/artist?id=217296,115,"Feb 4, 2021",16,1
945,-547,United Kingdom,James Everingham,283K,75364,/artist?id=556863,398,"Sep 22, 2022",2,2
946,0,Netherlands,Joep Beving,2.4M,75261,/artist?id=5434,251,"May 14, 2020",13,1
947,0,United States,midwxst,2.1M,75243,/artist?id=3731551,188,"May 5, 2022",7,1
948,0,France,Lous and The Yakuza,904K,75216,/artist?id=1097363,81,"Apr 9, 2020",13,1
949,0,India,Sam C.S.,3.8M,75141,/artist?id=653236,635,"Apr 21, 2022",3,1
950,-120,United States,Alan Menken,6.1M,75132,/artist?id=428844,93,"Mar 10, 2022",21,2
951,0,Brazil,GUDI,615K,75126,/artist?id=814487,951,"Sep 29, 2022",1,1
952,0,Australia,Harrison Storm,2.3M,75115,/artist?id=212838,750,"Jun 11, 2020",4,1
953,-571,Unknown,itssvd,3.3M,75101,/artist?id=907248,179,"Sep 16, 2021",16,2
954,0,United States,Sonder,4.7M,75085,/artist?id=311744,51,"Apr 15, 2021",7,1
955,0,United States,Del Water Gap,2.1M,74988,/artist?id=66202,732,"Jan 14, 2021",5,1
956,0,United States,Mako,2.9M,74901,/artist?id=4546,238,"Dec 2, 2021",16,1
957,26,Unknown,Beste Zangers,1.4M,74882,/artist?id=7295466,302,"Oct 14, 2021",9,3
958,0,United States,Rayana Jay,1.4M,74859,/artist?id=115918,958,"Sep 29, 2022",2,1
959,0,United States,Guns N' Roses,26M,74565,/artist?id=206527,42,"Jul 14, 2022",54,1
960,0,Mexico,Tornillo,4.8M,74542,/artist?id=4496294,812,"Aug 25, 2022",5,1
961,0,United States,Gamblers,240K,74527,/artist?id=3754131,961,"Sep 29, 2022",1,1
962,0,Unknown,Bamba Bakya,1.3M,74513,/artist?id=1335216,190,"Sep 8, 2022",6,1
963,0,Turkey,Forsa,18K,74387,/artist?id=1646224,963,"Sep 29, 2022",1,1
964,-153,United States,Sid Sriram,10M,74332,/artist?id=433774,165,"Jan 20, 2022",35,11
965,0,Canada,Joshua Hyslop,1.6M,74181,/artist?id=87115,890,"Oct 8, 2020",3,1
966,0,United States,Kelly Clarkson,16M,74169,/artist?id=1595,10,"Dec 30, 2021",44,1
967,0,Unknown,ARCHEZ,2.9M,74168,/artist?id=6641702,583,"Jun 9, 2022",11,1
968,0,Japan,NEO JAPONISM,31K,74136,/artist?id=1344669,968,"Sep 29, 2022",1,1
969,0,United States,Zeph,5.5M,74120,/artist?id=1378541,969,"Sep 29, 2022",1,1
970,-327,India,Sajid-Wajid,6.8M,73998,/artist?id=238030,273,"Jun 9, 2022",13,4
971,-230,India,Gurinder Gill,8.3M,73972,/artist?id=3427630,122,"Feb 3, 2022",28,2
972,0,Unknown,Satheeshan,478K,73878,/artist?id=4163657,212,"Sep 2, 2021",7,1
973,0,United States,Marlon Craft,2.7M,73826,/artist?id=612833,249,"Jul 28, 2022",7,1
974,0,United States,NEIL FRANCES,3.6M,73744,/artist?id=600199,163,"Mar 10, 2022",9,1
975,-127,Australia,Mild Minds,2.4M,73632,/artist?id=1336307,590,"Nov 26, 2020",5,2
976,0,United States,Hal Walker,482K,73519,/artist?id=994034,976,"Sep 29, 2022",1,1
977,0,United Kingdom,Circa Waves,1.7M,73465,/artist?id=4671,214,"Jan 16, 2020",8,1
978,0,United States,less.people,385K,73405,/artist?id=775459,174,"Jan 28, 2021",5,1
979,0,Unknown,Nohidea,1.2M,73358,/artist?id=469013,245,"Jan 30, 2020",10,1
980,0,India,Vijay Yesudas,4.6M,73302,/artist?id=36126,904,"Sep 15, 2022",2,1
981,0,United States,Christian Leave,2.3M,73175,/artist?id=859067,304,"Apr 28, 2022",16,1
982,0,Unknown,Ambient Fruits Music,150K,73167,/artist?id=4212536,187,"Aug 5, 2021",7,1
983,0,India,Zaeden,3M,73052,/artist?id=212359,856,"May 12, 2022",2,1
984,0,Indonesia,Vierra,4.3M,73024,/artist?id=101757,745,"Jun 2, 2022",2,1
985,0,India,Karthik,7.8M,72978,/artist?id=27830,40,"Jun 18, 2020",10,1
986,0,Australia,Hazlett,927K,72765,/artist?id=275616,986,"Sep 29, 2022",1,1
987,0,United States,Momina Mustehsan,2.5M,72626,/artist?id=751641,510,"Aug 12, 2021",4,1
988,0,India,Parampara Tandon,8.9M,72574,/artist?id=1568033,173,"Nov 11, 2021",20,1
989,0,France,Mau,207K,72539,/artist?id=3513575,236,"Sep 1, 2022",6,1
990,0,United States,Dave East,1.4M,72530,/artist?id=206728,347,"Aug 27, 2020",6,1
991,0,Ukraine,Hensonn,5.6M,72501,/artist?id=3916275,315,"Jan 20, 2022",15,1
992,0,Canada,Jutes,373K,72463,/artist?id=316274,565,"Sep 17, 2020",4,1
993,-627,Italy,Coez,3.3M,72385,/artist?id=214742,366,"Sep 22, 2022",9,2
994,-261,Germany,Daniel Hope,4.8M,72368,/artist?id=216282,281,"Feb 4, 2021",20,3
995,0,Canada,Shinda Kahlon,5.7M,72355,/artist?id=3517369,195,"Feb 25, 2021",15,1
996,0,Unknown,J-Worry,175,72344,/artist?id=363927,996,"Sep 29, 2022",1,1
997,0,United States,Georgia Webster,269K,72325,/artist?id=3980796,997,"Sep 29, 2022",1,1
998,0,Netherlands,remme,571K,72308,/artist?id=3523749,783,"Jun 25, 2020",7,1
999,0,Germany,Sido,6.1M,72266,/artist?id=1959,188,"Apr 15, 2021",26,1
1000,-127,Italy,Ludovico Einaudi,8.2M,72158,/artist?id=1102,201,"Jan 27, 2022",37,3
