Rank,Change,Country,Artist,Monthly Listeners,Weekly Listeners Change,Internal Link,Peak Position,Peak Date,Weeks on Chart,Current Weekly Streak
844,0,Unknown,Kapil Kapilan,3.5M,91456,/artist?id=1328770,275,"Jan 13, 2022",8,1
845,0,United States,Dierks Bentley,6.9M,91454,/artist?id=1765,296,"Apr 1, 2021",23,1
846,0,Puerto Rico,"Franco ""El Gorilla""",1.7M,91195,/artist?id=169215,846,"Mar 17, 2022",1,1
847,0,Puerto Rico,Noriel,8.5M,91089,/artist?id=276203,189,"Jun 10, 2021",15,1
848,0,Unknown,pesto tree,40K,91086,/artist?id=8548779,848,"Mar 17, 2022",1,1
849,-566,Netherlands,Jebroer,1.6M,91064,/artist?id=213177,283,"Mar 10, 2022",5,2
850,0,United Kingdom,AJ Brown,51K,91044,/artist?id=3433393,850,"Mar 17, 2022",1,1
851,0,United States,Elle King,7M,90949,/artist?id=4374,67,"Mar 25, 2021",24,1
852,0,France,SAF,724K,90929,/artist?id=819680,366,"Nov 11, 2021",3,1
853,-286,Canada,Alice Merton,2M,90877,/artist?id=214393,235,"May 20, 2021",11,2
854,-49,Unknown,VTORNIK,1.7M,90779,/artist?id=1776319,805,"Mar 10, 2022",2,2
855,0,United Kingdom,Poppy Baskcomb,2.5M,90644,/artist?id=4198652,855,"Mar 17, 2022",1,1
856,0,United States,Aaron Smith,6.3M,90575,/artist?id=1847,423,"Jun 18, 2020",5,1
857,0,Sweden,Mike Emilio,1.2M,90525,/artist?id=51292,189,"Aug 20, 2020",10,1
858,0,Australia,King Gizzard & The Lizard Wizard,1.6M,90502,/artist?id=206270,412,"Jul 30, 2020",8,1
859,-324,Unknown,Gatton,1.2M,90441,/artist?id=1363947,219,"Feb 24, 2022",5,5
860,-400,United Kingdom,Paul Woolford,2.4M,90415,/artist?id=216691,42,"Oct 7, 2021",29,2
861,0,Unknown,Armaan Malik,0,90256,/artist?id=8322543,564,"Feb 3, 2022",2,1
862,0,Unknown,Cemre Ulusoy,35K,90233,/artist?id=8543461,862,"Mar 17, 2022",1,1
863,0,India,Rajat Nagpal,7.3M,89955,/artist?id=1349325,153,"Aug 26, 2021",16,1
864,0,Unknown,Aaron Smith,350,89946,/artist?id=173780,217,"Dec 16, 2021",5,1
865,0,Unknown,ARDA ERDEM,365K,89877,/artist?id=8157559,865,"Mar 17, 2022",1,1
866,0,India,Gajendra Verma,5.5M,89858,/artist?id=130087,581,"Mar 19, 2020",4,1
867,53,Indonesia,Budi Doremi,5.5M,89788,/artist?id=922128,180,"Oct 8, 2020",11,2
868,0,United States,Hz.,395K,89735,/artist?id=800835,371,"Sep 30, 2021",5,1
869,-75,Unknown,Galwaro,1.3M,89717,/artist?id=350204,337,"Oct 8, 2020",15,2
870,-323,United States,Joshua Bassett,2.6M,89596,/artist?id=1654851,17,"Jan 21, 2021",28,3
871,-117,United States,Jordan Davis,8.8M,89568,/artist?id=643783,184,"Jul 15, 2021",30,2
872,0,Italy,Glaceo,1.1M,89407,/artist?id=752250,337,"Aug 5, 2021",10,1
873,0,Puerto Rico,paopao,1.4M,89290,/artist?id=5377972,873,"Mar 17, 2022",1,1
874,0,Brazil,Alee,1M,89242,/artist?id=1647479,874,"Mar 17, 2022",1,1
875,0,United Kingdom,Stormzy,9.3M,89213,/artist?id=4937,38,"Jul 15, 2021",21,1
876,0,United States,Hilary Duff,1.7M,89109,/artist?id=1614,338,"Feb 20, 2020",3,1
877,-333,Nigeria,Skiibii,1.2M,89091,/artist?id=680380,544,"Mar 10, 2022",4,2
878,0,Unknown,LUNAX,3.1M,89064,/artist?id=3590075,438,"Jul 22, 2021",7,1
879,-183,Italy,Shiva,4.6M,89049,/artist?id=537975,112,"Apr 2, 2020",17,4
880,86,United States,BANKS,1.9M,89039,/artist?id=4462,285,"Jun 24, 2021",6,3
881,-253,Spain,La La Love You,1.5M,89038,/artist?id=413798,509,"Mar 3, 2022",5,4
882,89,Brazil,DJ THG,1.1M,89021,/artist?id=3543737,316,"Oct 7, 2021",8,4
883,0,Unknown,DJ Russo,833K,88992,/artist?id=6766708,883,"Mar 17, 2022",1,1
884,-418,Unknown,Alojz Pavic,0,88954,/artist?id=8183964,254,"Feb 24, 2022",4,4
885,0,Unknown,Nemzzz,1.9M,88941,/artist?id=1378730,706,"Jan 13, 2022",2,1
886,0,Brazil,MC CJ,524K,88892,/artist?id=1675262,124,"Jan 6, 2022",7,1
887,0,Poland,Misia Furtak,192K,88860,/artist?id=482175,887,"Mar 17, 2022",1,1
888,-366,France,Miss Kittin,385K,88662,/artist?id=216091,54,"Mar 3, 2022",3,3
889,32,India,Thaman S,10M,88548,/artist?id=146931,346,"Oct 1, 2020",15,3
890,-455,India,Sonal Pradhan,4K,88408,/artist?id=3393202,435,"Mar 10, 2022",2,2
891,0,United States,EARTHGANG,3.6M,88387,/artist?id=197672,59,"Jul 9, 2020",23,1
892,0,Netherlands,LA$$A,1.2M,88293,/artist?id=1369364,247,"Jun 11, 2020",4,1
893,0,United States,Social House,6.7M,88285,/artist?id=1091050,94,"Jun 4, 2020",14,1
894,0,Unknown,Chill&Go,88K,88208,/artist?id=5398878,894,"Mar 17, 2022",1,1
895,0,Unknown,Duke Luke,644K,88201,/artist?id=4058050,359,"Dec 17, 2020",2,1
896,-458,New Zealand,O.G.,904K,88185,/artist?id=414364,258,"Apr 16, 2020",7,4
897,0,United States,Motionless In White,3.2M,88149,/artist?id=3395,897,"Mar 17, 2022",2,1
898,0,Unknown,Toby Romeo,3.1M,88131,/artist?id=743727,24,"Feb 4, 2021",19,1
899,-339,Brazil,João Bosco e Gabriel,2.3M,88110,/artist?id=3343629,89,"Oct 29, 2020",21,4
900,0,Unknown,David Avilés Morales,0,88079,/artist?id=8465350,900,"Mar 17, 2022",1,1
901,0,Unknown,Melody Martí,55K,88079,/artist?id=8168092,901,"Mar 17, 2022",1,1
902,0,Unknown,Maria Alexis Rodriguez,55K,88079,/artist?id=8168096,902,"Mar 17, 2022",1,1
903,0,United States,Morgan Wade,1.6M,87879,/artist?id=1566865,133,"Aug 26, 2021",9,1
904,0,United States,Ashworth,740K,87841,/artist?id=293630,904,"Mar 17, 2022",1,1
905,0,Germany,iiven,167K,87779,/artist?id=3750475,905,"Mar 17, 2022",1,1
906,0,Unknown,Ayesha Nicole Smith,0,87734,/artist?id=6740250,906,"Mar 17, 2022",1,1
907,0,Unknown,Bekom,109K,87665,/artist?id=6948638,907,"Mar 17, 2022",1,1
908,0,Unknown,Sarah Meow,1.4M,87615,/artist?id=1471583,908,"Mar 17, 2022",1,1
909,36,Unknown,Gigolo Y La Exce,2.2M,87603,/artist?id=252227,145,"May 28, 2020",9,2
910,0,Unknown,soitchy,242K,87541,/artist?id=3541477,564,"Nov 18, 2021",3,1
911,-599,India,Shalmali Kholgade,3.6M,87470,/artist?id=438713,195,"Feb 24, 2022",10,5
912,0,India,Shankar-Ehsaan-Loy,12M,87411,/artist?id=27479,214,"Nov 11, 2021",27,1
913,-288,United Kingdom,Reuben James,776K,87350,/artist?id=1635196,625,"Mar 10, 2022",2,2
914,-751,United States,NEIL FRANCES,3.6M,87347,/artist?id=600199,163,"Mar 10, 2022",7,2
915,0,Chile,Gino Mella,1.9M,87333,/artist?id=209057,915,"Mar 17, 2022",1,1
916,0,Japan,RADWIMPS,5.9M,87141,/artist?id=2897,214,"May 21, 2020",5,1
917,-336,United States,HARDY,7.7M,87109,/artist?id=1342562,105,"May 21, 2020",19,2
918,36,Unknown,Gabb MC,5.9M,87045,/artist?id=4215036,918,"Mar 17, 2022",2,2
919,0,India,Neeraj Shridhar,8.2M,87022,/artist?id=306217,919,"Mar 17, 2022",1,1
920,0,Mexico,La Arrolladora Banda El Limón De Rene Camacho,7.3M,87004,/artist?id=206352,601,"Oct 8, 2020",10,1
921,-110,Japan,King Gnu,3.1M,86924,/artist?id=713385,275,"Oct 21, 2021",14,2
922,-33,Turkey,Arman Aydin,5.4M,86852,/artist?id=398235,196,"Aug 20, 2020",21,2
923,-45,United States,Ray Charles,8M,86630,/artist?id=548,313,"Dec 3, 2020",13,2
924,0,United States,chloe moriondo,1.9M,86591,/artist?id=1134948,438,"Mar 5, 2020",21,1
925,-8,Brazil,Furacão Hit,143K,86575,/artist?id=8198471,306,"Mar 3, 2022",4,4
926,0,France,Clément Leroux,431K,86567,/artist?id=782576,926,"Mar 17, 2022",1,1
927,0,Unknown,Sherry Fino,28K,86504,/artist?id=5768199,927,"Mar 17, 2022",1,1
928,0,Netherlands,ADF Samski,513K,86454,/artist?id=3300877,619,"Jul 30, 2020",5,1
929,-117,United States,King Geedorah,1.5M,86418,/artist?id=208406,812,"Mar 10, 2022",2,2
930,-366,United States,Zac Brown Band,9.2M,86267,/artist?id=2710,73,"Jul 8, 2021",32,2
931,0,Netherlands,Sam Feldt,13M,86200,/artist?id=5020,57,"Apr 2, 2020",33,1
932,0,India,Rekha Bhardwaj,7.4M,86199,/artist?id=95301,809,"Mar 19, 2020",2,1
933,0,Norway,Aiba,185K,86091,/artist?id=873144,933,"Mar 17, 2022",1,1
934,-542,United Kingdom,MARINA,9.8M,86056,/artist?id=3369,46,"Feb 20, 2020",41,5
935,0,India,Sonu Nigam,14M,86011,/artist?id=108808,400,"Nov 11, 2021",23,1
936,0,United States,Ray Dalton,7.3M,85957,/artist?id=422314,216,"Oct 21, 2021",20,1
937,-669,Brazil,Dj Guuga,3.1M,85891,/artist?id=1140161,31,"Apr 29, 2021",27,8
938,0,Unknown,Danyel Hayes,197K,85586,/artist?id=8439543,938,"Mar 17, 2022",1,1
939,0,Unknown,Zeli,85K,85554,/artist?id=3550377,939,"Mar 17, 2022",1,1
940,-63,Turkey,Josh Kramer,1M,85534,/artist?id=186622,167,"Sep 3, 2020",7,2
941,0,Sweden,Angelino,14K,85517,/artist?id=4311335,797,"Dec 9, 2021",2,1
942,-381,United Kingdom,Cavetown,6.9M,85488,/artist?id=813672,136,"Aug 12, 2021",39,3
943,0,Turkey,Feride Hilal Akın,956K,85427,/artist?id=559091,501,"Jun 24, 2021",5,1
944,0,Mexico,Bronco,5.9M,85426,/artist?id=37674,420,"Jan 7, 2021",8,1
945,0,Unknown,KSLV Noh,5.5M,85375,/artist?id=5682005,544,"Oct 14, 2021",8,1
946,-48,United States,Pointy Features,510K,85351,/artist?id=1330885,107,"May 21, 2020",17,2
947,0,United States,Abhi The Nomad,1.1M,85327,/artist?id=111737,947,"Mar 17, 2022",1,1
948,0,Unknown,DqFrmDaO,73K,85247,/artist?id=5805297,948,"Mar 17, 2022",1,1
949,0,Italy,Madfingerz,1.3M,85160,/artist?id=3619195,949,"Mar 17, 2022",1,1
950,0,India,K. S. Chithra,9.2M,85081,/artist?id=149750,144,"Oct 1, 2020",12,1
951,-332,France,Willy William,8.9M,85053,/artist?id=210819,48,"Feb 11, 2021",20,4
952,0,Brazil,MC WM,1.6M,85048,/artist?id=217312,167,"Sep 10, 2020",17,1
953,-501,Barbados,Rihanna,76M,85019,/artist?id=2316,2,"Apr 2, 2020",53,6
954,-771,Unknown,Dj Serpinha,1.1M,84816,/artist?id=3813583,75,"Mar 3, 2022",20,8
955,-312,Unknown,Dupzi,31K,84803,/artist?id=8230267,374,"Feb 24, 2022",5,5
956,-224,Mexico,Samantha Barrón,1.2M,84760,/artist?id=1501624,414,"Oct 21, 2021",7,3
957,0,Unknown,untrusted,938K,84710,/artist?id=3956679,550,"Oct 29, 2020",2,1
958,0,Unknown,Loving Caliber,1.5M,84673,/artist?id=563858,958,"Mar 17, 2022",1,1
959,0,Unknown,Omri Grummet,294K,84658,/artist?id=8312376,704,"Feb 17, 2022",3,1
960,-73,Brazil,Theo & Luan,28K,84603,/artist?id=1710907,706,"Mar 3, 2022",3,3
961,0,Mexico,Los Dos Carnales,6.7M,84476,/artist?id=1098610,141,"Mar 11, 2021",35,1
962,0,India,Vilen,5.5M,84438,/artist?id=1456783,728,"Jul 30, 2020",6,1
963,0,Netherlands,Fedde Le Grand,3.3M,84427,/artist?id=212537,112,"Jul 30, 2020",21,1
964,-433,Unknown,Mia Bovind,268K,84401,/artist?id=3932309,531,"Mar 10, 2022",2,2
965,0,Unknown,Rotjoch,151K,84399,/artist?id=7124369,965,"Mar 17, 2022",1,1
966,0,Germany,LX,1.4M,84326,/artist?id=722729,107,"Apr 1, 2021",21,1
967,0,United States,Llunr,196K,84310,/artist?id=1359350,967,"Mar 17, 2022",1,1
968,-342,Brazil,Sandro e Cícero,102K,84296,/artist?id=713319,184,"Apr 1, 2021",7,3
969,-282,Unknown,Subwoolfer,401K,84057,/artist?id=8304195,443,"Feb 24, 2022",4,4
970,0,United States,Kevin Garrett,829K,84043,/artist?id=209520,152,"Aug 27, 2020",5,1
971,-96,Puerto Rico,Villano Antillano,4.6M,83872,/artist?id=3519309,875,"Mar 10, 2022",2,2
972,-186,Unknown,MadeInParis,489K,83867,/artist?id=1533927,786,"Mar 10, 2022",2,2
973,0,India,Sadhana Sargam,8M,83774,/artist?id=86294,405,"Oct 8, 2020",10,1
974,0,Brazil,Juan Marcus & Vinícius,800K,83666,/artist?id=654415,314,"Jun 11, 2020",14,1
975,-193,Unknown,Trannum,0,83631,/artist?id=4370450,782,"Mar 10, 2022",2,2
976,0,Unknown,Oh The Larceny,1.5M,83625,/artist?id=400654,237,"Jan 20, 2022",5,1
977,0,India,Ajay-Atul,5.5M,83625,/artist?id=211720,245,"Sep 16, 2021",4,1
978,0,United States,Eagles,19M,83590,/artist?id=751,49,"Dec 30, 2021",45,1
979,0,India,Kumaar,13M,83566,/artist?id=1310556,192,"Jan 6, 2022",13,1
980,-268,Unknown,mr mirakami,56K,83483,/artist?id=1400427,712,"Mar 10, 2022",2,2
981,-505,United States,Matthew Clanton,1.1M,83436,/artist?id=900663,370,"Mar 3, 2022",4,4
982,0,United States,Sofia Carson,5M,83365,/artist?id=5329,52,"Jun 25, 2020",14,1
983,0,United Kingdom,St. Lundi,1.6M,83081,/artist?id=3589479,133,"Sep 17, 2020",11,1
984,0,Unknown,Boss Top,203K,83050,/artist?id=312312,984,"Mar 17, 2022",1,1
985,0,India,Sanam,4.9M,83023,/artist?id=522869,985,"Mar 17, 2022",1,1
986,0,United States,Rimkus,252K,83015,/artist?id=317202,99,"Jul 15, 2021",7,1
987,-14,Germany,Farid Bang,2.2M,82772,/artist?id=151274,160,"Jun 4, 2020",18,2
988,0,Unknown,Bot Ashley,1.2K,82760,/artist?id=8531171,988,"Mar 17, 2022",1,1
989,-71,Unknown,Julia Viktoria,35K,82698,/artist?id=636744,835,"Mar 3, 2022",3,3
990,-645,United States,Felix Da Housecat,571K,82639,/artist?id=311728,52,"Mar 3, 2022",5,3
991,-472,United States,TOOL,3.8M,82591,/artist?id=191933,519,"Mar 10, 2022",6,2
992,0,Unknown,Jillian Rossi,1.1M,82559,/artist?id=1358318,444,"May 13, 2021",6,1
993,-251,Australia,Luke Howard,1.1M,82485,/artist?id=206982,742,"Mar 10, 2022",2,2
994,-620,United States,Lil Peep,15M,82482,/artist?id=306096,118,"Mar 12, 2020",28,2
995,-579,Korea,Apink,906K,82463,/artist?id=188253,159,"Apr 30, 2020",8,4
996,-3,Brazil,Jovem Dex,1.3M,82427,/artist?id=1341749,588,"Feb 24, 2022",4,4
997,-157,Unknown,Josef Briem,0,82215,/artist?id=8452596,840,"Mar 10, 2022",2,2
998,-497,Brazil,Luísa Sonza,9M,82127,/artist?id=647232,35,"Jul 29, 2021",41,3
999,-437,France,Tayc,5.9M,82032,/artist?id=718668,190,"Mar 25, 2021",23,4
1000,0,Unknown,Epektase,576K,82018,/artist?id=851460,133,"Feb 4, 2021",10,1
